track_artists,album_name,track_uri,track_name,track_popularity
Fiend,The Most,4ZTZD9TI91mJ7fh5cUAcFa,The Most,1
"Fiend, Serv on, Mo B. Dick",There's One in Every Family 2,76noPw0bhtYnclR2NjI4kz,Frontline,14
Fiend,There's One in Every Family 2,59R4JT5c4i3ecGqOn7h2DN,On My Job - Remix,15
Fiend,There's One in Every Family 2,1h3nilkTfiPrDJYt8uWNzS,Miss Da Most,12
Fiend,There's One in Every Family 2,7oJ9Cd5if6PSZz63eoQaTT,What's a Drought,12
Fiend,There's One in Every Family 2,0VPkKKd9vfI1cXCQyF0urE,Rollin' One Smokin' One,10
Fiend,There's One in Every Family 2,30ihIrUjqgvFo7LgFL0r3g,Who Ya Playin' Wit,13
Fiend,There's One in Every Family 2,6llmZg3rdWzRzrYvr4uJw3,Do It,10
Fiend,There's One in Every Family 2,63R989wc2ideFsrWdtKA1I,Can't Be Scared,14
Fiend,There's One in Every Family 2,6c86pouj96fEyAbawG2v4q,Back Against the Wall,10
"Fiend, 38, Hot Boy Turk",Wall 2 Wall (Remix),6C9u8anzqoctyRYPDVRNMa,Wall 2 Wall (Remix),2
"Fiend, 38, Hot Boy Turk",Wall 2 Wall (Remix),4QAAhQJ4Fi5Q9fqPtS77tG,Wall 2 Wall (Remix),0
"Fiend, Corner Boy P",Summer League,7GmpLg972oMjqEqOmKcJyu,Intro,4
"Fiend, Corner Boy P",Summer League,6zZE3pPhxak1yopypLZgQK,Finessin',10
"Fiend, Corner Boy P",Summer League,3rQmQDsk9iVCXBwAcCt4eg,Everywhere,9
"Fiend, Corner Boy P",Summer League,3bI2l2ZarxO7nFy4XeX7tv,Chinese Dope,10
"Fiend, Corner Boy P",Summer League,55z4R9jnfdp7yL4JzT0zmt,Show Off,6
"Fiend, Corner Boy P",Summer League,0bpsls7suI7Q0Ar8saGgds,No Favors,9
"Fiend, Corner Boy P, Scotty Atl, Kissie Lee",Summer League,3Oybk5MW093Wj8jprrbnyG,N My Sleep (Ballin),11
"Fiend, Corner Boy P",Summer League,6BfPXXhxf54fudKK7hMWSN,Lay Up,6
"Fiend, Corner Boy P",Summer League,0FoW3OAPrKhGs2Fiw8JGyh,MMMD,6
"Fiend, Corner Boy P",Summer League,11qij6wTWs6tGhXcOSPwCy,In Blood,6
"Fiend, Corner Boy P",Summer League,0ZG4oeRhFPrIt3wIifJrvU,Bowl,5
"Fiend, Corner Boy P, T.Y., St Wiz, Spitta",Summer League,28AP3NAGFqzuywttLcDx1V,Summer Time,6
FKA twigs,Cellophane,3VwZqgfrM3xb1usuLprkTu,Cellophane,57
FKA twigs,EP1,6v3WbLesFR5K4Bx4NBqJyN,Weak Spot,39
FKA twigs,EP1,58t4UysofGey2TzRseCSmd,Ache,46
FKA twigs,EP1,2PV6oUcmFuUTk9D1WWwijy,Breathe,39
FKA twigs,EP1,7gqQzgDmSkq1tfhPNU0GZN,Hide,45
FKA twigs,EP2,2g4Tsto4TvK1mdzU917tnS,How's That,36
FKA twigs,EP2,1XgGeTkqrAttoPFItiW5Ps,Papi Pacify,41
FKA twigs,EP2,60MP5Sx3e6OGVEBEDfKREv,Water Me,41
FKA twigs,EP2,1MSLiTqxZBKWgcHZGPGTDr,Ultraviolet,37
FKA twigs,Good to Love,4zTHYH48021nSS4boLgVUG,Good to Love,47
FKA twigs,home with you,1lofsKXY29reyN9j0doHFF,home with you,47
FKA twigs,LP1,1NuXk7akwQlKJxD4jlzNUF,Preface,35
FKA twigs,LP1,3SJ6VtsQT6OvFJHJpN9Kj3,Lights On,41
FKA twigs,LP1,0PHwCbA310LLIMcSDpQbgF,Two Weeks,55
FKA twigs,LP1,6LTxjeHosUjrK2o3udivj7,Hours,39
FKA twigs,LP1,06d5qOLownLafrcQ8CvZU2,Pendulum,43
FKA twigs,LP1,2ubjaxhNNAyM2nODr9omLb,Video Girl,42
FKA twigs,LP1,20pmESciax7zZLojLJqhEH,Numbers,35
FKA twigs,LP1,1Wmw0O0S1YhNl0N0zOMZq1,Closer,36
FKA twigs,LP1,1sfWg3nmFuKU8q3q9QKw1N,Give Up,40
FKA twigs,LP1,1JPpVqljMIyQnNw3CDH8RG,Kicks,36
FKA twigs,M3LL155X,5Y9IIH8Xmo1nuk0gfFjc4Q,Figure 8,44
FKA twigs,M3LL155X,1NOP25DohSJVjVNEfDqBW0,I'm Your Doll,41
FKA twigs,M3LL155X,4R33D1MJAnb07J1x3AQgDG,In Time,47
FKA twigs,M3LL155X,65fjGurFHOjy34CffnGzlA,Glass & Patron,46
FKA twigs,M3LL155X,23x0FMZTXNrEJ73rkA4yEW,Mothercreep,40
FKA twigs,MAGDALENE,5fJqkPtaFohDuNXWJdXyVS,thousand eyes,56
FKA twigs,MAGDALENE,5Y8UUyWfuQ0EAmYLvwwcJL,home with you,62
FKA twigs,MAGDALENE,4KfgBq7SrmjavjQS4ZQGHC,sad day,60
"FKA twigs, Future",MAGDALENE,3JvJupyJyXk9aWtSXyZqcc,holy terrain,61
FKA twigs,MAGDALENE,7Ej5VWvFlzGRvstFG3i6Yc,mary magdalene,60
FKA twigs,MAGDALENE,2CWfGoCnzTG5wbXn5kJRSI,fallen alien,57
FKA twigs,MAGDALENE,6z8W73OeBhTKpm8HG12RF1,mirrored heart,57
FKA twigs,MAGDALENE,3l1TlSPkYQG2g45I2ghR6h,daybed,53
FKA twigs,MAGDALENE,2cYALQZNXmuFGp2ecgpKMa,cellophane,62
FKA twigs,sad day,6QRW5LyXtArAKluiyYfUA3,sad day,49
"FKA twigs, Future",holy terrain,0ND36delZlYUcwNaCk9Uf5,holy terrain,54
Flatbush Zombies,3001: A Laced Odyssey,6x2uJrJKDqtX5cMvDgUfL0,The Odyssey,44
Flatbush Zombies,3001: A Laced Odyssey,6Hr77eZSmaVGgH0vVulMUH,Bounce,60
Flatbush Zombies,3001: A Laced Odyssey,5UQ1cDe7Bb9OB9ZQcUvoS1,R.I.P.C.D.,49
"Flatbush Zombies, Anthony Flammia",3001: A Laced Odyssey,5I4ipBNoOOXF20YY0pOjCx,A Spike Lee Joint (feat. Anthony Flammia),50
Flatbush Zombies,3001: A Laced Odyssey,0f1odHdnTJyxrLI4nWfSs6,Fly Away,46
Flatbush Zombies,3001: A Laced Odyssey,5CC6RhLYJASmbOSkzNlhvg,Ascension,46
Flatbush Zombies,3001: A Laced Odyssey,0qLf67shojTvxtt40x2yIe,Smoke Break (Interlude),49
Flatbush Zombies,3001: A Laced Odyssey,4sY3JiBfTCqInH7Tov3dxx,Trade-Off,52
"Flatbush Zombies, Diamante",3001: A Laced Odyssey,2Q118suTcAQ6XVFWgj4SOL,Good Grief (feat. Diamante),46
Flatbush Zombies,3001: A Laced Odyssey,2714ySK1pbOIGZwABmRyAz,"New Phone, Who Dis?",56
Flatbush Zombies,3001: A Laced Odyssey,5GHb5qmXRlQcqc3bLBh3XK,This Is It,54
Flatbush Zombies,3001: A Laced Odyssey,11iOB65szCoy6e5dscKrai,Your Favorite Rap Song,47
"Flatbush Zombies, Deadcuts",Aries (feat. Deadcuts),7EdDkJ51zQssIvniwLdjQg,Aries (feat. Deadcuts),40
Flatbush Zombies,Headstone,3zslIxN2pVCqUndyNscGoh,Headstone,21
"Flatbush Zombies, Zombie Juice",Lava (feat. Zombie Juice),1XhLw67ugntZ0BeIBzvimO,Lava (feat. Zombie Juice),48
"Flatbush Zombies, Tech N9ne",Monica (feat. Tech N9ne),3UFyRXMeiU2NTiMlBe8RoV,Monica (feat. Tech N9ne),61
Flatbush Zombies,New World Order,5hymY2bRVvk9XabRFZF1ze,New World Order,52
"Flatbush Zombies, Dia",U&I (feat. Dia),7II0JH852whA5RaNVxJNRA,U&I (feat. Dia),36
"Flatbush Zombies, Joey Bada$$",Vacation (feat. Joey Bada$$),0GJTXi3NuZhIng5sq3KK3Q,Vacation (feat. Joey Bada$$),28
Flatbush Zombies,Vacation In Hell,2swu91llDBxeb75tMETplV,HELL-O,51
Flatbush Zombies,Vacation In Hell,1r1oITz34K73OEbz1ogvxk,Chunky,44
"Flatbush Zombies, Joey Bada$$",Vacation In Hell,3ZO6UxR61HavlXuyohc14T,Vacation (feat. Joey Bada$$),53
Flatbush Zombies,Vacation In Hell,0KjTPvyjSz7j2FS4ftKeCq,M. Bison,44
Flatbush Zombies,Vacation In Hell,0PWP4LIOI5xjVkaWqES7ek,Headstone,57
Flatbush Zombies,Vacation In Hell,1gHC5zFCmKnjKDBtDBoUQZ,Big Shrimp,52
"Flatbush Zombies, A$AP Twelvyy",Vacation In Hell,0DsXQUA2OJW70LFmC95C7S,Leather Symphony (feat. A$AP Twelvyy),47
"Flatbush Zombies, Bun B",Vacation In Hell,2HEACm14WJGvQZpQ2TKoqK,Reel Girls (feat. Bun B),45
"Flatbush Zombies, Jadakiss",Vacation In Hell,1PNfhBdmFikFn4vkrwiq05,Facts (feat. Jadakiss),48
Flatbush Zombies,Vacation In Hell,2nrwYWM1eUguD5F07SMmow,Ask Courtney,44
"Flatbush Zombies, Portugal. The Man",Vacation In Hell,0kDHiwkrZutBHfjypFUzc2,Crown (feat. Portugal. The Man),51
Flatbush Zombies,Vacation In Hell,5UYsSuc4S1pE5akZ6mjNyr,Proxies,42
"Flatbush Zombies, Dia",Vacation In Hell,3DiCcOpGyqBzd2MDoUnD6K,U&I (feat. Dia),47
"Flatbush Zombies, Dave B.",Vacation In Hell,352gVtB5hVJFWzjLfRsAJy,The Goddess (feat. Dave B.),47
Flatbush Zombies,Vacation In Hell,4TUcevHtl39GI8qGqIDpGl,Trapped,43
Flatbush Zombies,Vacation In Hell,18QDjWQnHOyrHdM28Q2xYk,Best American,42
"Flatbush Zombies, Nyck Caution",Vacation In Hell,3nMnJUqpxlfX7j1E3BquKe,Misunderstood (feat. Nyck Caution),41
Flatbush Zombies,Vacation In Hell,6w1xCFcN4NlXaqLAv1dYcv,YouAreMySunshine,40
"Flatbush Zombies, Denzel Curry",Vacation In Hell,58yJ902sAZLSNYzXKpyDM9,The Glory (feat. Denzel Curry),51
Flavor Flav,Michael Jackson,3jsfzLkqB7sKeqzBpYcGsT,Michael Jackson,11
"Flee Lord, 38 Spesh",Loyalty & Trust,64z0XRqO51lctPiUbvZHkE,Loyalty & Trust Intro,18
"Flee Lord, 38 Spesh, Grafh, RJ Payne",Loyalty & Trust,3QxDTXjgqEwt0WzOwR92ry,Contract Plus the Bag (feat. Grafh & Rj Payne),30
"Flee Lord, 38 Spesh, Che Noir",Loyalty & Trust,6lQgqwZN2VzeBQih8tCgmR,Both Views (feat. Che Noir),23
"Flee Lord, 38 Spesh",Loyalty & Trust,3LSpbss1ArBlC9YTw5Khsq,Kitchen Talk,20
"Flee Lord, 38 Spesh",Loyalty & Trust,32xMl9XR1hUt9Kmc2Ivd1U,Benny the Butcher Skit,0
"Flee Lord, 38 Spesh",Loyalty & Trust,6XV9vr8sBZPn1gKmc5bFyN,Perfect Plate,22
"Flee Lord, 38 Spesh",Loyalty & Trust,1UV1nkfjwupqZp7oJT9gGm,Hoody Flee,23
"Flee Lord, 38 Spesh, Termanology",Loyalty & Trust,6NzUVJHV0vOeLTvU3UJdKE,Not for Fashion (feat. Termanology),20
"Flee Lord, 38 Spesh",Loyalty & Trust,5x5ZF9fdDPXSQRyTCJtl8Y,Loyalty & Trust Outro,18
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,7bQvEQLTfu8cYUNEi6MKj7,Welcome,6
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,2XX1PM6GLCWTHE0ILmOQ6I,Bare Witness,11
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,4HbLhM9gQnJvkefIDsgzNq,Everyday All Day,6
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,1dmjXGlLBhqcIpYWCKxxzx,Double Helix,6
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,4McpW7ej4xdLqnjcYPlmHw,We Lunchen,6
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,7IwA6RFJtb7in3z5zJBnVJ,Message To The Dreamer,4
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,2kTdRBSAvlu6tI3DDsu2HD,Deadin The Weight,6
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,5a1NwNQhRdShDRwxhe6HWC,As We Continue,3
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,01afkz9tLoJowzrjDKjyKh,I Love it,4
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,502p1ffcSearppRoEf6cW7,Burners (LP Version),9
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,6zZmetQ1jO6Ud3YEqz3yZo,Check This Out,3
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,3ttxdArXXhrq2UWt0WPpC1,For All Inquiries,3
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,6efH0UHDTKsoogQjbk6ceX,The Answer Is Yes (LP Version),3
"Flex Mathews, Damu The Fudgemunk",Dreams & Vibrations,5pqjjzs0yFYUQulQOMK8qJ,Dreaming,5
Flo Rida,Dancer,62McdrVJELUVywVeDk59r0,Dancer,52
"Flo Rida, Georgi Kay",In My Mind Part 3 (feat. Georgi Kay),1HD8xCyKYt7Bm3P0CbvUbS,In My Mind Part 3 (feat. Georgi Kay),52
"Flo Rida, Lil Wayne",Mail on Sunday,3dmOZHElZ2bqnb2pI5OaZq,American Superstar (feat. Lil Wayne),13
Flo Rida,Mail on Sunday,751nWcu2aGXYAX1Spkpg4T,Act like You Know,3
"Flo Rida, Timbaland",Mail on Sunday,6GUYWIL9CDvw7F3XiLF2Mu,Elevator (feat. Timbaland),17
"Flo Rida, Sean Kingston",Mail on Sunday,4OoAsylvLzgXMhpv53gMxp,Roll (feat. Sean Kingston),12
"Flo Rida, T-Pain",Mail on Sunday,1YgODdB10HrX5KT31UWtO2,Low (feat. T-Pain),36
"Flo Rida, Birdman",Mail on Sunday,00LU3IvreEq2FdjjMFPk0o,Priceless (feat. Birdman),4
Flo Rida,Mail on Sunday,1GnCFViXMHQKzWTzzmghnp,Ms. Hangover,3
Flo Rida,Mail on Sunday,3hZQH40rphk2l3pe5lnSW0,Still Missin,2
"Flo Rida, will.i.am",Mail on Sunday,1hB8nXYxQg5v5nsFDwKRmE,In the Ayer (feat. will.I.am),27
Flo Rida,Mail on Sunday,22Qu9r2m9JxqE2dULTNyyL,Me & U,2
Flo Rida,Mail on Sunday,3XYNxq0CNhre4BoNjts8vc,All My Life,3
"Flo Rida, Yung Joc",Mail on Sunday,05DsaxD7YLBTtpsBNN476g,Don't Know How to Act (feat. Yung Joc),13
"Flo Rida, Trey Songz",Mail on Sunday,1J7a4tf60uJZ1P6VSVQ3CC,Freaky Deaky (feat. Trey Songz),4
"Flo Rida, Rick Ross, Brisco",Mail on Sunday,3cTrMA52ucgFScsug5BRbd,Money Right (feat. Rick Ross & Brisco),3
"Flo Rida, Kevin Rudolf",Only One Flo (Part 1),5In9bfHqL0X4qD8ljcDpg0,On and On (feat. Kevin Rudolf),32
Flo Rida,Only One Flo (Part 1),6Uj8ru7TNLDIelbuQ8eBd6,"Turn Around (5,4,3,2,1)",59
Flo Rida,Only One Flo (Part 1),4yC13Abhvi0g7cbifn2q0J,Come with Me,35
"Flo Rida, Akon",Only One Flo (Part 1),7z73ehYAn9O1XP9XlCqVtd,Who Dat Girl (feat. Akon),58
"Flo Rida, Laza Morgan",Only One Flo (Part 1),6E0ULwUN3Aj8sfB2e8QPvR,21 (feat. Laza Morgan),30
Flo Rida,Only One Flo (Part 1),24fi75evhQ147SnWTpUDQu,Respirator,34
"Flo Rida, David Guetta",Only One Flo (Part 1),6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),71
"Flo Rida, Git Fresh, Gucci Mane, Ludacris",Only One Flo (Part 1),2ag7UYeRPi3fwrdHSqzzH1,"Why You up in Here (feat. Ludacris, Git Fresh and Gucci Mane)",29
Flo Rida,R.O.O.T.S. (Route of Overcoming the Struggle),3eSlRNqn7ThHgiKRDru55l,Finally Here,12
"Flo Rida, Nelly Furtado",R.O.O.T.S. (Route of Overcoming the Struggle),0WhIQ7V7DDO5cqv0KzZamm,Jump (feat. Nelly Furtado),22
Flo Rida,R.O.O.T.S. (Route of Overcoming the Struggle),46Tp345mtUXfOlt27X6wgC,Gotta Get It - Dancer,11
"Flo Rida, Pleasure P",R.O.O.T.S. (Route of Overcoming the Struggle),2BYe7jRQzZfNupiDIQLQ1b,Shone (feat. Pleasure P),12
Flo Rida,R.O.O.T.S. (Route of Overcoming the Struggle),7EH2enDP1q3upRqctbOz3n,Right Round,44
Flo Rida,R.O.O.T.S. (Route of Overcoming the Struggle),4s1ONr0QwUWJrJGSZ0w5tL,R.O.O.T.S.,19
"Flo Rida, Ne-Yo",R.O.O.T.S. (Route of Overcoming the Struggle),6hwgftC3JWXjJO5hP3hCqV,Be on You (feat. Ne-Yo),22
Flo Rida,R.O.O.T.S. (Route of Overcoming the Struggle),4KfReJKW2xkcmMUgTFNJcr,Mind on My Money,13
"Flo Rida, Akon",R.O.O.T.S. (Route of Overcoming the Struggle),0WaQl1rcKkmZUtVLPUdgy4,Available (feat. Akon),13
"Flo Rida, Kesha",R.O.O.T.S. (Route of Overcoming the Struggle),7LbmkMQumI7sK1WX1aT6kT,Touch Me,12
Flo Rida,R.O.O.T.S. (Route of Overcoming the Struggle),1i3zFzaEd1LThUn0Nmu07J,Never,9
"Flo Rida, Wynter Gordon",R.O.O.T.S. (Route of Overcoming the Struggle),1dIBmkzaqIybi3knhJrbac,Sugar (feat. Wynter),28
"Flo Rida, Wyclef Jean",R.O.O.T.S. (Route of Overcoming the Struggle),3y9oqfKqQiPR6y20Ab1dOO,Rewind (feat. Wyclef Jean),13
"Flo Rida, E-40, Sage The Gemini",Snack (feat. E-40 & Sage The Gemini),2q7lqMtkIh4g38cvDg2mth,Snack (feat. E-40 & Sage The Gemini),41
Flo Rida,Sweet Sensation,6w1irq9ETctdDxmHxUxpGT,Sweet Sensation,52
Flo Rida,Wild Ones,3bC1ahPIYt1btJzSSEyyrF,Whistle,74
"Flo Rida, Sia",Wild Ones,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),75
Flo Rida,Wild Ones,0W0FFzJ1lhTxt0JLrsiULh,Let It Roll,52
Flo Rida,Wild Ones,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,71
"Flo Rida, Georgi Kay",Wild Ones,1nXqFKpH0udNSR8jvsO3xz,In My Mind Part 2 (feat. Georgi Kay),42
"Flo Rida, Jennifer Lopez",Wild Ones,5fuIfc73negWUuLikBIQTR,Sweet Spot (feat. Jennifer Lopez),39
Flo Rida,Wild Ones,6HD6iqrjv5aswepnHU3pEo,Thinking of You,37
Flo Rida,Wild Ones,4bZd0nRuX8HyjeXAUBczvm,I Cry,62
"Flo Rida, Redfoo",Wild Ones,5LqHJL3NDuGzyq6mMYD4Eq,Run (feat. RedFoo of LMFAO) - Bonus Track,46
"Flo Rida, Jennifer Lopez",Wild Ones,3EUE21ziEOdGPqgwdFcjlc,Sweet Spot 2.0 (feat. Jennifer Lopez),35
"Flo Rida, Maluma",Hola (feat. Maluma),6ayTAnEwP3Yo4DOjLsN5r2,Hola (feat. Maluma),58
"Fonzworth Bentley, Faith Evans",Keep On,3TXC5Bv368vJRfKmjd6olJ,Keep On,7
Fred the Godson,Armageddon,04FrWZWMKPwJLnKRI8d14T,Intro,1
"Fred the Godson, Busta Rhymes",Armageddon,7qMY9Qtrq5b15i5FK66xq2,Armageddon,4
Fred the Godson,Armageddon,6Xo9N7noCDwv9uaFe9xJoJ,Too Fat,11
Fred the Godson,Armageddon,3IhDOSa2fUh3geTalbnUbu,Ferocious,3
"Fred the Godson, Remo the Hitmaker",Armageddon,1gLShUh7BrlQvdKyy9PqL4,What U Wanna Do,8
"Fred the Godson, Waka Flocka Flame, Cam’ron",Armageddon,0BV18myqvcNTuwcG7u5O5f,So Crazy (Remix),4
"Fred the Godson, Remo the Hitmaker",Armageddon,76L9L01uM1keL5pYd59HFh,Far Away,2
Fred the Godson,Armageddon,2LawNjvzSxSjgyMNiTcqoQ,Theme Music,2
Fred the Godson,Armageddon,6GOs8w18zpntpJ0jxUpeXO,G5,3
"Fred the Godson, Styles P",Armageddon,1e4VZxXTpwHMLtSHbjkN74,Move a Little Different,15
Fred the Godson,Armageddon,7nknRR6RIGfaodb8MjpVep,Murder 1,1
Fred the Godson,Armageddon,3QHck5NCA3y6rNYarWgaMc,Shot Up,2
"Fred the Godson, Remo the Hitmaker",Armageddon,3VNZfi9wlG7X3DnFB7DSb1,Worth It All,2
Fred the Godson,Armageddon,4EqB2gjt5im7uBnHGwMz5y,She Call Me God,3
"Fred the Godson, Remo the Hitmaker",Armageddon,6oUHdYk5pzXqNGoK5YCyAy,Bend That Over,2
"Fred the Godson, Racq Dolo",Armageddon,7hDCRXIgLsVNJzLZ7vz4cf,Dreamz,1
Fred the Godson,Armageddon,3egSI3O8ZadDtDoyeU4zD0,Up to Us,1
"Fred the Godson, Cocoa Sarai",Armageddon,6iI9pshPO45wzUT1f27d0J,Let Him Go,1
Fred the Godson,Armageddon,7ooKYXtJ6MOrq2k6aSbV6v,Flava in Ya Ear,3
"Fred the Godson, Jim Jones, Marc Scibilia",Better Now (feat. Jim Jones & Marc Scibilia),5eWqE0eqDtGFKk8yBFNjz9,Better Now (feat. Jim Jones & Marc Scibilia),10
Fred the Godson,City of God,4ZdGYKWrFespnDHrqxMX0M,Intro,3
Fred the Godson,City of God,1iKrsPwUoKdyXeAOFITeru,Runnin These Streets,5
"Fred the Godson, Remo the Hitmaker",City of God,5YSbrSyWJRmsqV0HILcWg4,More Than Enough,4
"Fred the Godson, Fatman Scoop",City of God,3pLbUmXCskyXP3vI4ZoGqP,Turn It Up,3
"Fred the Godson, Diddy, Meek Mill, Cory Gunz",City of God,03buZRsGQ9NeeMtcG9IA0z,Getting Money Pt. II,10
Fred the Godson,City of God,4rl4uvlGei1eVbRcZWx3An,Block on Fire,2
"Fred the Godson, Pusha T",City of God,4YnzPlEjF2J1Kx9TXeoWXx,Doves Fly,6
Fred the Godson,City of God,0Vdh2fez8BreoIYN0HA4dd,Long Way to Go,2
"Fred the Godson, Remo the Hitmaker",City of God,14tc4BhuZj8YwSav7NIn8G,Rain in the Water,5
"Fred the Godson, Raekwon",City of God,3SnLwoPzA7gZvvqdQFJdju,City of God,5
Fred the Godson,City of God,2xfupk8EEqd0twIAvvpzyK,Talkin Bout Money,9
"Fred the Godson, Tyler Woods",City of God,0W0ULxADDb6G0oZkaRUC1d,American Hustler,2
Fred the Godson,City of God,1yjIx0Kv7I5ngoId5byyrv,We Gon Fly,2
"Fred the Godson, Mona L",City of God,7f27ZRfUye0neFKoa2Unw9,Let Me Be the One,2
"Fred the Godson, Vado",City of God,4lcsDxVAhqfiEb9jgvIheS,Head Banger,4
"Fred the Godson, Maino",City of God,0caggqPnrQ47gDG1g5UC0x,How You Don't Know Me,5
"Fred the Godson, The Mad Rapper",City of God,6zdceB9yEQiKZhnzYZ5vU1,Hip Hip,2
Fred the Godson,City of God,7dXqwVFSDg2CsJ5kdJ3iJn,Let Go,3
Fred the Godson,Contraband,0B2dtTfXOvB2wTzInZJ2Ij,Alpha,11
Fred the Godson,Contraband,4URnQs9jjhyIfy7tpdiXgg,Call Me the God,3
"Fred the Godson, Friday October, Mr. Papers",Contraband,6siiSxlJ7xEHXSL5pPvWtj,Contraband,3
Fred the Godson,Contraband,4r5srTofrbvt1cEGAXPYAY,The City,3
Fred the Godson,Contraband,6CC7pgadhI0vq5VMGuhZeT,Tell You Sumn,3
Fred the Godson,Contraband,6xf9tVE5psjxmbZBa8kTfV,Poetic Justice,3
"Fred the Godson, Friday October",Contraband,0wPyd5Ru1rT9GQixU273YY,One Time,2
Fred the Godson,Contraband,49nw0fqgWTsEixBZ2RBeRY,Shotgun,3
"Fred the Godson, Tyler Woods",Contraband,2teaJ7atSN4xrKzeHH98nS,Gangster Lean,2
"Fred the Godson, Ravaughn",Contraband,3yF2jn14KZllCEYi1IFtgD,Throw It in the Wind,3
"Fred the Godson, Emilio Rojas",Contraband,4wXtr6FAwO63J4juDnMR9Z,Would've Been,2
Fred the Godson,Contraband,5xMoUo9Pb0UcvDd0ZmPakM,The World Would Keep On,2
Fred the Godson,Contraband,0ZIwAPtOSbWLugXs2H4Llu,Money,1
"Fred the Godson, Neff, Reff Hustle",Contraband,5zrmWOKm8uy7p6h68QSO1D,In the Lights,2
Fred the Godson,Contraband,0XJ3NG69OP4Syp9FKfndDP,Most Beautifullest Thing in the World,2
Fred the Godson,Contraband,4itYCUeuov1SK4dfHyomlE,Ribbon in the Sky,2
Fred the Godson,Contraband,7elP9yZQumHEtKrwqOpdLe,Ghetto Boys,2
