track_artists,album_name,track_uri,track_name,track_popularity
Trippie Redd,A Love Letter To You 2,3vWxQ6wOfMr8zH1u7pVFI6,Bust Down,64
"Trippie Redd, Khalil, Cydnee with a C",A Love Letter To You 2,2oEO8hubdLxitXybAPQWWD,Feel Good,51
Trippie Redd,A Love Letter To You 2,7KrkTrZfPhgXelA3NvDMkE,In Too Deep,57
"Trippie Redd, Antionia",A Love Letter To You 2,2XFP42EK7jg4bGHYXRcxV3,Deadman's Wonderland,51
"Trippie Redd, Bali Baby",A Love Letter To You 2,70NxaxjB8IjX4YxXbT90iX,Woah Woah Woah,53
"Trippie Redd, Chris King, Cydnee with a C",A Love Letter To You 2,7Juu32WsD2Spqg8xdPuHlK,Back of My Mind,49
"Trippie Redd, UnoTheActivist",A Love Letter To You 2,5bNrUcuk5gjy6Ko2dbfWhZ,Today,52
Trippie Redd,A Love Letter To You 2,61ewCnrCtMcEeO0QnLfa3Y,Hellboy,55
Trippie Redd,A Love Letter To You 2,7fPEDLQlJgsuG7i5cxwjHT,Back Back Back,42
"Trippie Redd, Rocket Da Goon, Chris King",A Love Letter To You 2,55miO4EjexeuoCWya2zNo7,Dangerous,44
Trippie Redd,A Love Letter To You 2,1KnLtypE8i6HuWMOx7ZmOP,Overweight,47
Trippie Redd,A Love Letter To You 2,3eygeZs2rr9N5QZGwByI4m,Overdose On L1fe,47
Trippie Redd,A Love Letter To You 2,7HlxbxRj9eF9c87cDwLJ4N,I Know How To Self Destruct,44
Trippie Redd,A Love Letter To You 2,3Y9Ozy7bc3lmMCh4mjJFHw,Let Me Down,44
Trippie Redd,A Love Letter To You 3,5aXgz1oKK8Q9z9xvTmSnrO,Topanga,76
"Trippie Redd, Emani 22",A Love Letter To You 3,2lvOt6VAufWlstrqutilVb,Fire Starter,56
Trippie Redd,A Love Letter To You 3,1SxagO9GK0UUeEYLmH8Pln,Toxic Waste,63
"Trippie Redd, Kodie Shane",A Love Letter To You 3,0ZPCxNK4DIrF8KqrN3DxfA,Negative Energy,62
Trippie Redd,A Love Letter To You 3,2dKtWPLZvbCzwLRliNn8UI,Can't Love,65
Trippie Redd,A Love Letter To You 3,0AcicReEGm1qcENjqzh1Tg,Love Scars 3,70
"Trippie Redd, Baby Goth",A Love Letter To You 3,2ppse4DOEFlzaW7Xu3U76r,A.L.L.T.Y. 3,55
"Trippie Redd, Emani 22",A Love Letter To You 3,4aVQevcrgVDwqtRujqZrui,Emani Interlude,50
"Trippie Redd, YoungBoy Never Broke Again, Nel-Denarro",A Love Letter To You 3,5Tp5zlCgbwXLMa3pgYsNMl,Elevate & Motivate,57
Trippie Redd,A Love Letter To You 3,7uenITonAmg7wXmFd3kkms,I Tried Loving,61
Trippie Redd,A Love Letter To You 3,5iAyI5SlSs1hyWOQeBXvab,Wicked,56
Trippie Redd,A Love Letter To You 3,284fVGdbsPtigjjI0jmKXo,Loyalty Before Royalty,59
"Trippie Redd, Juice WRLD",A Love Letter To You 3,75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,79
Trippie Redd,A Love Letter To You 3,73pDDTXW6SKqM52N4Rdred,So Alive,55
"Trippie Redd, Tory Lanez, Elliott Trent",A Love Letter To You 3,6bKUUSlzDua0gt0g13OKqw,Diamond Minds,58
Trippie Redd,A Love Letter To You 3,3prLqweRlHjmdsycz41cRh,Camp Fire Tale,53
Trippie Redd,A Love Letter To You 4,6GivWRmlYtefJr28jev6e0,Leray,67
Trippie Redd,A Love Letter To You 4,2ktxr00GpTtbMNeBjNeY8D,Who Needs Love,78
Trippie Redd,A Love Letter To You 4,2PRKaIkl62537yLUt8VhHR,Love Sick,71
Trippie Redd,A Love Letter To You 4,6uYgCE2OEulOw5zhHvZsHf,Love Me More,74
Trippie Redd,A Love Letter To You 4,6Dqja51kHdm93TJGkX7T16,Real Feel,67
"Trippie Redd, Lil Mosey",A Love Letter To You 4,07NMFSwppnky8JyIQIxAQZ,This Ain't That,69
"Trippie Redd, Juice WRLD, YNW Melly",A Love Letter To You 4,7tgjDlQsMR8RvkdlNCJA58,6 Kiss,81
Trippie Redd,A Love Letter To You 4,3Z9vHQOOPvRtOnTPyXLkWD,Til The End of Time,65
"Trippie Redd, Chris King, Quan'ta",A Love Letter To You 4,4hQ6o8ECY5MyHyodnyOHEw,U Deserve It,66
"Trippie Redd, YoungBoy Never Broke Again",A Love Letter To You 4,1FxTz4x5X7ewAICkKhB3kA,Hate Me,73
"Trippie Redd, Smokepurpp",A Love Letter To You 4,01kOu8BA8yzAHx9LUidTi9,All For Me,64
"Trippie Redd, Tory Lanez",A Love Letter To You 4,56S5YTNqlsXSnR5T1S2oyJ,Sickening,64
Trippie Redd,A Love Letter To You 4,1W24W6jQegnNh0x5DfBBPT,The Grinch,72
"Trippie Redd, DaBaby",A Love Letter To You 4,3Kd6Wp3lG5HXMB2dlvuy7y,Death,75
Trippie Redd,A Love Letter To You 4,5e4oAwSsIzkNZxh4fLSKUH,RMP,62
"Trippie Redd, Lil Yachty, Pi’erre Bourne",A Love Letter To You 4,2UUnhLf51JSrji1FAbJ17G,M's,61
"Trippie Redd, Youv Dee",A Love Letter To You 4,39WVsfrPyaLCx04khGj3fN,Bust Down Deux,61
"Trippie Redd, Lil Wop",A Love Letter To You 4,2cSqeOJIaFPEF7N5J7xiIZ,The Jungle Book,64
Trippie Redd,A Love Letter To You 4,1M4pM5XgwxasguJP1dJIC6,Chosen,63
"Trippie Redd, Mariah the Scientist",A Love Letter To You 4,55L35RJDZHEd5kIqz0Umkv,Abandoned,64
Trippie Redd,LIFE'S A TRIP,6m3LlhdZ0HWn4D7Nnm06MQ,Together,59
Trippie Redd,LIFE'S A TRIP,4mHgYpuGHu99Mw69E83CP2,Taking A Walk,75
"Diplo, Trippie Redd",LIFE'S A TRIP,6IpvkngH89cA3hhPC84Leg,Wish - Trippie Mix,73
Trippie Redd,LIFE'S A TRIP,5HnxL39pSgVVQMLP7WnSfv,Missing My Idols,62
"Trippie Redd, Young Thug, Reese LAFLARE",LIFE'S A TRIP,2c3qwFINQyRGwyqI97UQiA,Forever Ever,62
Trippie Redd,LIFE'S A TRIP,1j2l6jMz85PaXuDiF08Vcv,Bird Shit,58
Trippie Redd,LIFE'S A TRIP,1pF74yw15wXk12A1NPVWHD,BANG!,69
Trippie Redd,LIFE'S A TRIP,6qLkTJidtiVuNmW7ETJlic,How You Feel,55
"Trippie Redd, Travis Scott",LIFE'S A TRIP,4apiNNK0jp9uqn3JDG9My1,Dark Knight Dummo,67
Trippie Redd,LIFE'S A TRIP,5FTrzXtDMz3adIbLmVShk4,UKA UKA,57
Trippie Redd,LIFE'S A TRIP,6yz0Jndhv0QjKdpcEMbOjz,Shake It Up,70
Trippie Redd,LIFE'S A TRIP,3GOZyiebYv432EnVy9XwzE,Oomps Revenge,55
Trippie Redd,LIFE'S A TRIP,4CWgevZ4xGjy6o5qMPgYR0,Gore,55
Trippie Redd,LIFE'S A TRIP,1yQ2jDB77soMtb7Z5FQkRb,Underwater FlyZone,53
Trippie Redd,Love Me More,2NSWi83peog6gHerzlMCqU,Love Me More,72
"Trippie Redd, Lil Baby, Lil Duke",Mac 10,4e34Qq2lkp92egwgjacVcT,Mac 10,65
Trippie Redd,Who Needs Love,0X1VSToxgqA7HgjaaSmIKO,Who Needs Love,66
"Trippie Redd, Young Thug",YELL OH,003VDDA7J3Xb2ZFlNx7nIZ,YELL OH,74
"Trippie Redd, DaBaby",Death (feat. DaBaby),6YfTl5YupXOQBKiJJLrxcw,Death (feat. DaBaby),80
"Trippie Redd, Young Thug",YELL OH (feat. Young Thug),6nqv5Sz8mYhtVVIdyyXMYl,YELL OH,54
Trouble,16,6w8xED58NtK0J5a82lUYAV,Dope Fiend,26
"Trouble, Skippa Da Flippa",16,44NTlSrpc1duAO6TFIGKDM,Brick (feat. Skippa Da Flippa),40
"Trouble, Peewee Longway",16,3AjJmPBCYt2a6cGLv9GQTj,That's My Dawg (feat. Peewee Longway),27
"Trouble, T.I.",16,3GryiodUflzoriWYk7n7oU,Wildin' (feat. T.I.),31
"Trouble, Mike WiLL Made-It, Boosie Badazz",16,7D8BdWNsGiLSuYa4LoAZT9,Ms. Cathy & Ms. Connie (feat. Boosie Badazz),18
Trouble,16,5kgDqAFumI3t3kUfGGp51k,ROYALTY,23
Trouble,#ZayDidIt,2BFFYv5dZ646WzvnQHrRtz,Predator,4
Trouble,#ZayDidIt,2z1eGSxLDaG5Ei6DwrHrzB,Wet,7
"Trouble, Bankroll Fresh, B. Green",#ZayDidIt,1nbl9ipNxed337YtXQx10r,U Ain't Street,29
"Trouble, Cocaine Judo",#ZayDidIt,78Oil6DtHT5EIEiTRmZ0A3,To Me,6
Trouble,#ZayDidIt,5whMT8yelku8WoySvVklPO,Aiiight,6
"Trouble, Bankroll Fresh",#ZayDidIt,5ZrEtvScGVKGCiC9nWNIcC,Don't Panic,23
Trouble,#ZayDidIt,4K19FnGEBxOUVWiO2tD0xm,Don't Give Up,6
"Trouble, YFN Lucci",#ZayDidIt,7oIoVL9KtLkyiJ43FGTJzn,Sh*t Crazy,7
Trouble,#ZayDidIt,2E0wwePj3JkraSfE7kKpEJ,U Don't Know,5
Trouble,#ZayDidIt,3IwVAP8Zjnly5j3MzigdEn,Remember Da Time,5
"Trouble, Big Bank Black",#ZayDidIt,3PIrFzDHPYErLilFlrtyGh,We Made It,3
Trouble,#ZayDidIt,2LXChq1vHo1DOZU3gJaCDC,Ready,16
"Trouble, Alley Boy, Armstrong",431 Days,3T0GFKEs0UBABXGqnZ5tZ9,GO!!,4
Trouble,431 Days,07RBRzAI7l2qCkocL6XXTg,It's Time,8
Trouble,431 Days,5ZgytJTQbQYMSsNt9eYTXp,YURRRD!!,7
"Trouble, Alley Boy",431 Days,0dHlJeTw7mcj2xQTI8uBVa,ATL,5
"Trouble, Eldorado Red",431 Days,2q0jcDpcfyVXfqLKMxS0y9,Take It,4
Trouble,431 Days,1KFinjV65jcLqdOxCLacP4,U Don't Deserve Dat,7
Trouble,431 Days,0kmTmpFsxwbk3r5LI5JQ07,D.R.A.M.A.,3
"Trouble, Gucci Mane",431 Days,6IA1Z3GYeni4L5ZvfNroyZ,Hustle & Ambition,4
Trouble,431 Days,3iGrbqIQxMHMazaLEm3JS4,Free (Interlude),4
"Trouble, Tyree Thomas",431 Days,6fhcHBOnycfxwDm9PYVSUT,I Know,2
Trouble,431 Days,5OAVh8wLxnBcWsAFLcCyfG,Would You?,3
"Trouble, Scalez",431 Days,36GpKHHQ4St9VbNYsD2eEx,All I'm Worried About,2
"Trouble, Bun B",431 Days,17WIlqiRodkU47IlWNuhRo,Never Understand,2
Trouble,431 Days,3vL3FTXMIWe5QzYzngkulq,Let Them Tell It,5
Trouble,431 Days,6634IREZ8KlAhalhtAqk5E,Characters,2
"Trouble, Big Bank Black, Alley Boy, Pesci59, Thirty-Six, B. Green, Undadog, Veli Sosa, Ghetto",431 Days,69CI8wijjWfEiO7wIVnxww,F*ck Shit Crew (The Mob),4
Trouble,All On Me (Deluxe Edition),4dxwyXXQjKFTbjQC4yUFu0,Dream,2
Trouble,All On Me (Deluxe Edition),5JxMAJ2Lm5WR1O8cDmnMAE,Started,2
Trouble,All On Me (Deluxe Edition),5u2VH0BRpeI84gkDAlJuim,I Kan't Rock,3
Trouble,All On Me (Deluxe Edition),1WPhHOt5aFIXCI3r5rQM2n,Real,2
Trouble,All On Me (Deluxe Edition),4BUjUTHrpgBeGvxwLLiNLK,Pocket Full Of Dead Dudes,4
Trouble,All On Me (Deluxe Edition),0JX9AUf4S1wi35HBAcGFBh,Tell U Dat,6
"Trouble, Ju.Do",All On Me (Deluxe Edition),1zfmSaOjU1N6g2tF0euA9o,Supposed To Be,2
Trouble,All On Me (Deluxe Edition),2ZEuL4mfgTppyAsz45Lg74,Gutta Bitch,2
Trouble,All On Me (Deluxe Edition),1Aaaqr1rCK39AZL4wbgJuT,Only Fear,3
"Trouble, Bloody J",All On Me (Deluxe Edition),5of9ZJmaTkWE3rBMSbnCac,Promise,2
"Trouble, Duct Tape Dave, Big Bank Black",All On Me (Deluxe Edition),1mbH21vvtFK43NFxhQmSpe,The Roc,2
"Trouble, B. Green",All On Me (Deluxe Edition),2CQgh4EbOLnWVwgmjcupPq,Circles,2
Trouble,All On Me (Deluxe Edition),0LwfaSNzXjxagOqWY442wg,Spektator,1
Trouble,All On Me (Deluxe Edition),54kkOtEE9xr6DZ8nqIZKlH,Lies,3
Trouble,All On Me (Deluxe Edition),2yUAzrcteODs6dqnc9JVwA,Nuntn Else To Do,2
Trouble,All On Me (Deluxe Edition),41gQhG0YuHTFuWun4RfUIF,Teach Em,2
Trouble,All On Me (Deluxe Edition),0WX099vrxnX1poSQCORnpG,We Up (Bonus Track),1
"Trouble, Starlito",All On Me (Deluxe Edition),6fTlBmSBUjY1WM5pXKGcRl,Kan't Go Out Bad (Bonus Track),2
"Trouble, Vl Deck",All On Me (Deluxe Edition),1z2gtFR7vB3BWeV555Fm8Y,One Time (Bonus Track),1
"Trouble, Young Scooter, Big Bank Black, Vl Deck",All On Me (Deluxe Edition),5cDRgCARk321fXzlPX9y6B,DuctTape (Bonus Track),1
Trouble,Buy Yo Traphouse,3rD4pCRPe2ne0BUQpsoXlW,Buy Yo Traphouse,28
Trouble,December 17th,3SvOeWCjHmxrLvjVsIpWAa,December 17th,2
Trouble,December 17th,0Hv4DIYiZ7jOsLehnLT8RJ,Yeen Heard?,4
Trouble,December 17th,2iWqAucTUiUXk1Hx5pMu5z,Bussin,22
"Trouble, Waka Flocka Flame",December 17th,6wOHmT7k7sC0DRQMH6J5qA,The Worst Way,4
"Trouble, Future",December 17th,7DzEoHiR06X7GE1Yrw2XuC,Geeked Out My Mind,8
Trouble,December 17th,3RKudXtcNCXVyiyR27eSFA,Stay From 'Round Me,3
Trouble,December 17th,5pvL9R8RGIMxuc7aCKHL8R,Dis Ain't Ordinary,4
Trouble,December 17th,1HCkDG2HIwgbwMsii3Q1id,Amazin',3
Trouble,December 17th,7H8soST4dEI7rgLGP2QZc7,Tell Me The Truth (Skit),2
Trouble,December 17th,5hUJOaGrO2GaOf0eikTbeF,For My Patnaz,3
Trouble,December 17th,5MdA49FQYzm30pRtOdUbPL,I Must Go Hard,3
Trouble,December 17th,66HKI3dVt6rZvdLHTeK3ek,World Goes 'Round,4
Trouble,December 17th,4SFqmORFGC48TocqDsMmEi,I Don't Wanna Be Wrong,2
"Trouble, Scalez, Yung Rich",December 17th,6PiL2hzoQTvjbzdD4oAqE8,Fake Industry,2
"Trouble, Alley Boy",December 17th,2jmnGvMHk2naWHCDLKVLXm,Patnaz Got Stretches,2
Trouble,December 17th,3mYiirhL2rBHkaNgMNyOxf,(Bonus Track) Questions,5
Trouble,Dicembre,79k5YxwYJCaFoEwsX1Yhbg,Dicembre,28
Trouble,Dig,6shQS2krgjJiq2iZkuK69u,Dig,4
Trouble,Greenlight,2P7GAOtEtkbRgCPwigmNa8,Straight Up,4
"Trouble, Future",Greenlight,3AAidLlUOimOB3jMeYorFH,Greenlight,13
Trouble,Greenlight,0K4CTczCU8qy3cGdfzNMIw,Richer Pussy,6
Trouble,Greenlight,0hSleQ2wgb7TNoMzh06MYD,Flatline,4
Trouble,Greenlight,2FKxaUDdsvEHkXt99Nl9SV,Flexin,4
"Trouble, Yo Gotti, Gucci Mane",Greenlight,170i842u3Iw9NOJgmgTEev,Plenty,5
"Trouble, B. Green",Greenlight,0H0EfigcwBC5Ioed36jz7l,At The Mall,1
"Trouble, Rocko",Greenlight,7o3vqC05AP0ZTttFTKYLur,Hide Yo Bitch From Me,2
"Trouble, Lil Duval",Greenlight,00bEDMBXEN39yq5KqnKDp0,Give Me My B*tch Back!,1
Trouble,Greenlight,6wlTFR849deT9GLTC5D53p,I Can't,4
"Trouble, Alley Boy",Greenlight,5IkSBmAlBHWMGwLkYTyvKN,I Gotta Make A Move,3
"Trouble, Scalez",Greenlight,38BebKLg6fNct1iAagDteq,Danger Zone,2
Trouble,Greenlight,70o2dVnxF7ozoVki48urwA,Seen It All,1
Trouble,Greenlight,1WIglh4cnLSNNek30CfNxB,Down (R.I.P AJ),1
Trouble,Greenlight,5Pf1u1blmtVeOLIPQOzAi4,Trouble,2
"Trouble, Veli Sosa, Lil' Charles Da UndaDog",Greenlight,70Hp8UqXbNbZDpM2jUDdog,Fuck The Police (Free Lil Boosie),18
"Trouble, City Girls",She A Winner,3fRulS4FSzCqixp5vThHw9,She A Winner (feat. City Girls),47
Trouble,Skoob Fresh,20V3fEvq2PRlyTslBTgXyR,Hungry,17
Trouble,Skoob Fresh,6AOYOMUhjvhyex5I9caIjw,Itxhin,13
Trouble,Skoob Fresh,5JiRf4XRPpvrxw45IUUQ5R,Bankroll,14
"Trouble, 21 Savage",Skoob Fresh,63PiF9VX7F5tu280RwrCju,Ion Like,16
Trouble,Skoob Fresh,4te4KKFPPGNPK7bAR6RQVJ,Ready,13
Trouble,Skoob Fresh,0ixElGhAHIuw87DyqbWE6Q,Taste,6
Trouble,Skoob Fresh,0XrqMAsDzPEZcopYHXHfN6,Everythang,5
Trouble,Skoob Fresh,2e4GCcVksgGpPonwylGXzV,Flame,5
Trouble,Skoob Fresh,32UbFdcZXiclkVWyk0Ip0E,Da Other Day,9
Trouble,Skoob Fresh,3KnqX81bOrdbU3VPVM9XJi,Fam,6
Trouble,Skoobzilla,2wdE62THsNiZqS51n3RZm5,Tip Jeezy Boosie,22
Trouble,Skoobzilla,3fhrZqhsx4moTyX9t89sdp,Countdown,18
"Trouble, Veli Sosa",Skoobzilla,0ubBqnDgpPxrHPcIokwSEP,Str8 Out,17
"Trouble, Young Thug",Skoobzilla,39EjgKTEzXelc9xHTl1yzf,Respect,24
"Trouble, Spodee",Skoobzilla,0eKUETD92I0h9ZEsMJjhVQ,Traffic,15
Trouble,Skoobzilla,2dnmtJiC3otxLPJMddkAZT,Ahh Man,25
"Trouble, Quavo, Young Thug, Skippa Da Flippa",Skoobzilla,0Tpoi7ai6GAo7TyyMGEvtz,Whatchu Doin',35
Trouble,Skoobzilla,0jeDz4qRCl4uWBEdOyHt9m,In the Game,16
Trouble,Skoobzilla,3ATkcGGtRy4uATj8zE0e3n,Got Ugly,15
"Trouble, Bloody Jay",Skoobzilla,4Iweb7Bd9tRtgEDoBOcpWY,Lil Homie Died,12
"Trouble, Fetty Wap",Skoobzilla,3zJ1WQ1LGpcV1Z3X8mRJQ5,Anyway / Everyday,18
Trouble,Skoobzilla,18JN7ANBZEgPkp4U7oKNMD,What Happen Luh Gangsta,13
"Trouble, Vl Deck, Homixide Doody",Skoobzilla,7viFPEeLdTkrgQBH2T54Zp,No Losses,12
Trouble,Skoobzilla,0VZK14ymgRWazjcy7hDZIo,Uncle Nard,19
Trouble,The Return of December 17th,71bRObkyvV2zoXyjIQhzky,Intro,5
Trouble,The Return of December 17th,6ulAwp4QoFM20pONPrFUQ7,Keep It on Me,5
"Trouble, Bloody Jay",The Return of December 17th,1m8Q9knWg5OXvN9YWc7ULY,"Live By, Die By",6
Trouble,The Return of December 17th,1KMRrsoAVxvY1IAMogqbWM,For the Hustlaz,5
Trouble,The Return of December 17th,7aEaNp8oI5VyRJDA5jgmoL,You Got da Right,5
"Trouble, Cashout, Yung Ralph",The Return of December 17th,4gQnWzyy2rrAf9Rd9mW9ZL,Streetz Dry,4
"Trouble, Dahdah, OG Boo Dirty",The Return of December 17th,6rlN89qocICNLfxun6WtsX,Extendo,4
"Trouble, O.G.KK, Kirkwood Nukie",The Return of December 17th,3i669WMVfmLlUhWLb9sSTs,Pessy,3
"Trouble, Big Bank Black",The Return of December 17th,3MmqyR4HYsWjKLLGxcTVOx,Day n' Night,5
Trouble,The Return of December 17th,14J7SALHwo4IVLxUxL6gd5,J. Hudson,4
"Trouble, Tyree",The Return of December 17th,6j4iHTn6K1lfjvSdPV5Ltz,She Need It,5
Trouble,The Return of December 17th,5s7II8rBz4UADi9qo6WQyE,Nobody Knows,5
"Trouble, Skoob Boy, 36",The Return of December 17th,2Y4mGCdkScZMSEcQputtvM,All Day Long,4
"Trouble, B. Green, Tyree",The Return of December 17th,5mGcLIXhQGBh4024Y6J8Js,Homie,3
Trouble,The Return of December 17th,4vv3Jl2U8ggJcUs2rpXZpT,Hold On,5
"Trouble, CyHi The Prynce",The Return of December 17th,0o0h0TKFn0j3vfInFFuuYF,Materialistic Power,7
"Trouble, Alley Boy, Trae Tha Truth",The Return of December 17th,5vGk8V1Ig2hiv3SxqUTNTI,Help Me,3
"Trouble, Eastside Jody, Veli Sosa",The Return of December 17th,2nRTpKqWhJAqNNaJvniEB6,Don't Worry 'Bout It,3
"Trouble, Big Bank Black",The Return of December 17th,6jMasl8gUv0JUzEGGmQQ2F,In the Ghetto,2
"Trouble, Pusha T",The Return of December 17th,4K68GiQHPBZx2ayeKvkvjT,Thank U Lord,3
Trouble,Who You Kiddin,12jIs8mOQoHEyWP842Ckb3,Who You Kiddin,9
Trouble,ZayDidit,05zIqNH3n3MgoR5WhGf8uO,Predator,3
Trouble,ZayDidit,4zOwwmF1KGVYDuyyXNp1mN,Wet,6
"Trouble, B. Green, Bankroll Fresh",ZayDidit,7IbA0qxgwEGetOgokpbFIV,U Ain't Street (feat. Bankroll Fresh & B Green),13
"Trouble, Cocaine",ZayDidit,5punUJc7GlXSUAPTf1q5J0,To Me (feat. Cocaine),4
Trouble,ZayDidit,0fdQh13NScjqeHICsQ5Rlh,Aiiight,5
"Trouble, Bankroll Fresh",ZayDidit,4S9hPxFYgQzGihBGWB7c8U,Don’t Panic (feat. Bankroll Fresh),6
Trouble,ZayDidit,53fvSDJ0FgSpCpetmLXKI4,Don’t Give Up,4
"Trouble, YFN Lucci",ZayDidit,696gQIIGzrNsvK2InHyfM5,Shit Crazy (feat. YFN Lucci),11
Trouble,ZayDidit,0bWuRFw6MJhNDsnHchyKIb,U Don’t Know,4
Trouble,ZayDidit,0FDRqhYtkeCuvt9C9xHmfF,Remember Da Time,5
"Trouble, Big Bank Black",ZayDidit,6nJs6W7nc0eA8s3UCxvg3G,We Made It (feat. Big Bank Black),2
Trouble,ZayDidit,0vWyGOy6hkI4ZbdGmxffor,Ready,8
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),5nWScr594N5mj6Ontcyh4u,Real Is Rare (Edgewood) / The Woods (with Mike WiLL Made-It),32
"Trouble, Mike WiLL Made-It, Low Down Dirty Black",Edgewood (41E Edition),5RmAMSIl5JmcygqbSEWshc,It's In Your Hands (with Mike WiLL Made-It),23
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),49XhuPt8N9mtZJ81uxtsZ9,Might Not (with Mike WiLL Made-It),33
"Trouble, Mike WiLL Made-It, Lil 1",Edgewood (41E Edition),3tFJ1QHLc9ZxSMDvPDB2GX,Pull Dat Cash Out / December (with Mike WiLL Made-It feat. Lil 1),29
"Trouble, Mike WiLL Made-It, Drake",Edgewood (41E Edition),43VsJuap6AoKejRD4a8owV,Bring It Back (with Mike WiLL Made-It feat. Drake),50
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),0sJb2sFwlcxD36ym3MGfM0,"Wuzzam, Wuzzup (with Mike WiLL Made-It)",32
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),7lsMgiOjsiQb2MxLERnFkF,My Boy (with Mike WiLL Made-It),30
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),4a8Kojlcti5gksAp5zn9qy,The Day Before (with Mike WiLL Made-It),21
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),5UblxRhZ2RoXdycI10tgia,Kesha Dem (with Mike WiLL Made-It),29
"Trouble, Mike WiLL Made-It, The Weeknd",Edgewood (41E Edition),6yL7sgixx0rUkSd0hRAy4U,Come Thru (with Mike WiLL Made-It feat. The Weeknd),48
"Trouble, Mike WiLL Made-It, Quavo, Fetty Wap",Edgewood (41E Edition),5RPwAzTmoGKMjtApWVMlE9,Rider (with Mike WiLL Made-it feat. Quavo & Fetty Wap),35
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),0US9Kpq72rwYU1AFt0Ni1N,Knock It Down (with Mike WiLL Made-It),37
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),0iw3xTWDmlKsyDIN5x2ZAs,Selfish (with Mike WiLL Made-It),28
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),0bPtfa3MLBugKvjS4lvz8M,Krew / Time Afta Time (with Mike WiLL Made-It),28
"Trouble, Mike WiLL Made-It, Boosie Badazz",Edgewood (41E Edition),38nMcqeDWYWSfUp3qgYXnb,Ms. Cathy & Ms. Connie (with Mike WiLL Made-It feat. Boosie Badazz),28
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),0yPPqXnxKSRrKnMv0h1HGK,Hurt Real Bad (with Mike WiLL Made-It),29
"Trouble, Mike WiLL Made-It, Lil 1, Tyree, Veli Sosa",Edgewood (41E Edition),6cOzPTVcfJOLQKqSweSWFz,"Taking Chances (with Mike WiLL Made-It feat. Lil 1, Tyree & Veli Sosa)",23
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),1AAR8aHnhBB5ggy9RN2hl1,Apologetic (with Mike WiLL Made-It),25
"Trouble, Mike WiLL Made-It, Offset",Edgewood (41E Edition),3MyWOt2gIIaRAqgx301Kwy,Kesha Dem (with Mike WiLL Made-It feat. Offset),40
"Trouble, Mike WiLL Made-It",Edgewood (41E Edition),3x4F2cCnv6FGl83lA2untv,Raise No Fool (with Mike WiLL Made-It),22
"Twelve'len, Allan Kingdom",Almost There,0GHxknsuffauOIQJiTBwMc,Almost There,12
Twelve'len,Gallery,2xVzhDbm7uJq8XboeqqY0J,Gallery,7
Twelve'len,Human Gods,46Gw3PyTJLGA2SE8Kx0gHI,Human Gods,18
Twelve'len,Let's Stay,6d6QFB0PnHVTtJHbxT1eI5,Let's Stay,31
Twelve'len,Loyal,0F3HELEpGroXPzBuYKfLro,Loyal,36
Twelve'len,Star Dust,26bloP8FS4r8jbklQs2rIB,Star Dust,8
Twelve'len,Swim,0L9FAc5TJ3e5QZrzyEp0O3,Suculent,14
Twelve'len,Swim,3dLJN3k3ooKQPPS5RVqoot,Naked Hustle,17
"Twelve'len, Allan Kingdom",Swim,1oqaCzudNJzC9AqifbuflL,Almost There,4
Twelve'len,Swim,3bocELHxIf5JMQOb3509WX,Free the 4,7
"Twelve'len, Guapdad 4000",Thank the Gang (Remix),1yQUzNLFQLPbIKHBG2KU6g,Thank the Gang - Remix,31
"Twelve'len, K. Charles, Tund3",Jewls,3h6eWAlZ04rE0PZgMIxIe0,Jewls,7
"Twista, Buk",Category F5,4Jm83gxq95iaGUVCee65hS,Misunderstood,23
Twista,Category F5,1Wt5JumyW1TkAY4LQqhDyl,American Gangsta,20
"Twista, Boosie Badazz",Category F5,7e4WYg5xCNvmF1g23fQf4i,Fire,36
Twista,Category F5,1w58b7BFTo4u26Fx8rp02J,Talk To Me,25
"Twista, R. Kelly",Category F5,2rJ7P1ZtVx7lXVqARvyYBs,Yellow Light,31
"Twista, Gucci Mane, OJ Da Juiceman",Category F5,6fdRQGRHpRVwNc50CH5UP4,Walking On Ice,21
"Twista, Erika Shevon",Category F5,4B9zlmKyr1L2wYOoaSAA31,Wetter,50
"Twista, Busta Rhymes",Category F5,3qj1v3vAnBjmPyBZcd3ija,Billionaire,19
"Twista, Do Or Die, Johnny P",Category F5,6aBwnnVbYvuBffwyneW7Cl,Yo Body,37
Twista,Category F5,5iYHJy7C2NW2k266KLBBJd,Hustla,20
"Twista, Static Major",Category F5,64BKctHCQsXzbPdLjJmItH,Gotta Get Me One,23
"Twista, Akon",Category F5,2h9l2JLCBKpsqj5Gww5Adq,On Top,24
