album_uri,album_name,artist,release_date,album_type,remove,notes,index_to_split,groups_to_split
1kX8DoiYygZDcd33aEOjTi,Dior Deposits (Deluxe),Guapdad 4000,12/20/19,album,0,NA,2261,4
3TyMNYzVfazAiMtLCfL3Ur,Drip On You,Guapdad 4000,10/8/18,album,0,NA,2262,4
1JMKKqvrbXyhF5V8QcMW0y,Flossin,Guapdad 4000,6/7/19,album,0,NA,2263,4
14xeAWQUyTrqsq4rxkDsGg,Fraudulent Feng Shui,Guapdad 4000,8/15/18,album,0,NA,2264,4
5sv3jHKqSfuxflO702ROop,Fuck A Scammer,Guapdad 4000,8/27/18,album,0,NA,2265,4
79IEM8vVpb6BJaPHO1gwUP,On Everything,Guapdad 4000,9/26/18,album,0,NA,2266,4
1OqTdcvJSciAXXwu6G6oJ7,Paris Hilton,Guapdad 4000,8/30/18,album,0,NA,2267,4
4xCgzuiuc9eQQFgGwzHqNA,Red Flags,Guapdad 4000,12/4/18,album,0,NA,2268,4
436SAPMaPiSRIcoNPYKv3t,Scamboy Color,Guapdad 4000,12/8/17,album,0,NA,2269,4
5ZBZhM4iA3jYwRzZAUmopZ,Scammin (feat. Mozzy),Guapdad 4000,7/12/19,album,0,NA,2270,4
3I1HHCAhFSDtf1tExFJqXu,Won't Leave,Guapdad 4000,9/5/18,album,0,NA,2271,4
60XFy3v9MvZZBRcIVSYC3j,Prada Process (feat. 6LACK),"Guapdad 4000, 6LACK",8/23/19,album,0,NA,2272,4
432608DLpP0hExluDkY3Yh,Gucci Pajamas (feat. Chance the Rapper and Charlie Wilson),"Guapdad 4000, Chance the Rapper, Charlie Wilson",10/3/19,album,0,NA,2273,4
5hAxEYaeRz7KwDI85ffxDD,First Things First (feat. G-Eazy and Reo Cragun),"Guapdad 4000, G-Eazy, Reo Cragun",8/15/19,album,0,NA,2274,4
78wFyEToysapZpTEH90GTv,California,"Guapdad 4000, Yung Pinch, Harikiri",4/19/19,album,0,NA,2275,4
2FDYcU1NTibzvrv4XDJofN,Delusions of Grandeur,Gucci Mane,6/21/19,album,0,NA,2276,4
0smWYh2nQsaZNonBGZpZMn,Droptopwop,Gucci Mane,5/26/17,album,0,NA,2277,4
41Mzki3Yox73btDc51evLi,East Atlanta Santa 3,Gucci Mane,12/20/19,album,0,NA,2278,4
1u5gq15cYorEthAD0IDDOB,El Gato: The Human Glacier,Gucci Mane,12/22/17,album,0,NA,2279,4
3WjDB3j2yZL4g0hBGHF04i,Everybody Looking,Gucci Mane,7/22/16,album,0,NA,2280,4
5xqQtdlJUY7Fg4BMp13LrX,Evil Genius,Gucci Mane,12/7/18,album,0,NA,2281,4
2aTOwGU66ocsf8IQpOI0XZ,Mr. Davis,Gucci Mane,10/13/17,album,0,NA,2282,4
4MoVPs5mVFmZ4N6RmNTFWB,The Return of East Atlanta Santa,Gucci Mane,12/16/16,album,0,NA,2283,4
7uhnNKFG1UcksJMtg7IjuZ,TRU COLORS,Gucci Mane,5/13/16,album,0,NA,2284,4
4A70XLIysm5lTaZYtCDveX,WOPTOBER,Gucci Mane,10/14/16,album,0,NA,2285,4
6hopdoEE79EsQ6mjjBUbFU,Woptober II,Gucci Mane,10/18/19,album,0,NA,2286,4
7mkyc2BUahNfo0orKzqNGB,Wake Up in the Sky,"Gucci Mane, Bruno Mars, Kodak Black",9/14/18,album,0,NA,2287,4
1TGjjNgPoIsFzA6DCkl1PX,Money Power Ammunition,"Gucci Mane, Peewee Longway",4/25/14,album,0,NA,2288,4
3JngIIj23h9qYU97YoqM2V,The White Album,"Gucci Mane, Peewee Longway",6/9/15,album,0,NA,2289,4
0mwBBakrN8od4rpN1BL5Nk,Felix Brothers,"Gucci Mane, Peewee Longway, Young Dolph",6/30/15,album,0,NA,2290,4
5LgcjOrDhwIyd6DtZ6mS7l,Gucci Da Don,"Gucci Mane, Rocko",3/12/15,album,0,NA,2291,4
7FFVe9Xh9xj7uMv4RYt0HQ,East Atlanta Memphis,"Gucci Mane, Young Dolph",12/11/15,album,0,NA,2292,4
5nAEaCs2xgwO87YW0oX1Zz,Free Bricks 2,"Gucci Mane, Young Scooter",12/11/15,album,0,NA,2293,4
5yu0WHG7kYQuFA7GdOQL9Y,The Purple Album,"Gucci Mane, Young Thug",6/9/15,album,0,NA,2294,4
56hYCG1iltKiEgSPOeRRYd,Young Thugga Mane La Flare,"Gucci Mane, Young Thug",4/24/14,album,0,NA,2295,4
19Jy8PqP0U07Uz1GCi6dSY,Back 2 Guddaville,Gudda Gudda,11/7/10,album,0,NA,2296,4
2KgwB2ex44bRvhOBe9ebQz,Be-4 Tha Deal - Next Up,Gudda Gudda,1/1/10,album,0,NA,2297,4
1FFiUiT3w0XY7bBIhhSDlD,Gudda Grindin,Gudda Gudda,4/6/12,album,0,NA,2298,4
3kHAFeQb9FXorRfIlQnUaH,Guddaville,Gudda Gudda,3/12/17,album,0,NA,2299,4
6YHQTLwlu5geAjUyuJ8YcY,Detroit's Son,Guilty Simpson,8/21/15,album,0,NA,2300,4
61RfNCw8Qw9S4bTxtUJsvf,Ode To The Ghetto,Guilty Simpson,3/25/08,album,0,NA,2301,4
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,5/18/10,album,0,NA,2302,4
67fGQWWjbwFDRFhiVxQBmE,Sterling,Guilty Simpson,7/26/19,album,0,NA,2303,4
1AmE7zc2hQaHkZRRZGfwWG,Dice Game,"Guilty Simpson, Apollo Brown",11/6/12,album,0,NA,2304,4
7ASaRYVILtFEu0y1uEd6Hu,Co-Op,"Guilty Simpson, Cuns",12/11/17,album,0,NA,2305,4
2GzGRl8QANjFR4LQd7Btqt,Highway Robbery,"Guilty Simpson, Small Professor",9/23/13,album,0,NA,2306,4
7ow3G2OFzIlki8PmmOEIsM,Greatness - Single,"Guilty Simpson, Stone Tone",10/23/15,album,0,NA,2307,4
3flHKlyXgH4vu277N43sMJ,Drip or Drown,Gunna,11/30/17,album,0,NA,2308,4
1oUzjom2A9xtyRM1SdOAGj,Drip or Drown 2,Gunna,2/22/19,album,0,NA,2309,4
0dHaEMMoQ7HP3nBi3yYU0o,Drip Season,Gunna,10/15/16,album,0,NA,2310,4
3vObc2h4jNdpjUoA1XlxCQ,Drip Season 2,Gunna,5/11/17,album,0,NA,2311,4
5xtAAHr59ozJ2PQ67utEmi,Drip Season 3 (Deluxe),Gunna,2/2/18,album,0,NA,2312,4
12OKJDXvGwSpi3uJ9aoBcn,One Call,Gunna,2/1/19,album,0,NA,2313,4
4eksthxT0hhR72A46Qr9OT,Speed It Up,Gunna,2/11/19,album,0,NA,2314,4
0jYz6c0LNWZchW51VJJ95B,Acquitted,Gunplay,6/10/13,album,0,NA,2315,4
3zCNNixMP1mwFDBroaROAm,ACTIVE,Gunplay,6/22/18,album,0,NA,2316,4
4cmtBI8Bf8qRD90laPqh4i,Anml Shltr,Gunplay,10/5/18,album,0,NA,2317,4
3sRMzy5jCnvijzMxI3ANhK,Bogota Rich,Gunplay,3/9/12,album,0,NA,2318,4
25BEQt3Jaw707wP3YnVdwx,Dark Vader - Viral Remix,Gunplay,11/12/18,album,0,NA,2319,4
0c96ll0mGXb8PssPOO9vwK,Haram,Gunplay,9/29/17,album,0,NA,2320,4
12zAAq6sgxj6nQ5Z3n3sye,Living Legend,Gunplay,7/31/15,album,0,NA,2321,4
6dQ8M656JXw1TBtKLZvgQi,On a Daily (Remix),Gunplay,9/27/19,album,0,NA,2322,4
6ie0hWEnoJE3J7QTWOu4gA,The Fix Tape,Gunplay,8/18/17,album,0,NA,2323,4
2UezG5XolEz029Uf6PNJor,The Plug,Gunplay,7/21/17,album,0,NA,2324,4
7AtoZvomAp7zWTPuMeQteO,#WYWDT (Where You Wanna Do This?),Guordan Banks,6/24/16,album,0,NA,2325,4
1TFnDLXza0IMAITvqviHFB,Baby Girl,Guordan Banks,4/7/17,album,0,NA,2326,4
0CnycR4ezQkvLBtCeq9pGV,BLOOD ON THE VINYL,Guordan Banks,10/25/19,album,0,NA,2327,4
5Kj6uTdPaw3pfYRlAhnATC,Can't Keep Runnin',Guordan Banks,2/18/19,album,0,NA,2328,4
5gYtHzibmhcT1yZSOI0xWL,Crossover,Guordan Banks,4/7/17,album,0,NA,2329,4
0SqNCUwPuSXnagK7GGIWFW,Dear Friend,Guordan Banks,5/5/17,album,0,NA,2330,4
5Zmu9yuPu6Bsm3heBKb1tO,Feel Away,Guordan Banks,11/17/17,album,0,NA,2331,4
6FS8UceiqRynhBEv8S2tOW,Hug,Guordan Banks,2/6/17,album,0,NA,2332,4
3Yge4r9nwVupVedQQ3T8G6,Keep You in Mind,Guordan Banks,8/23/15,album,0,NA,2333,4
5u3fkixJzWOGw4Gv47Ulfl,Leanin' On,Guordan Banks,9/25/15,album,0,NA,2334,4
5bdZBNAjctrPIEWykcC3MX,Love with You,Guordan Banks,12/1/17,album,0,NA,2335,4
1vw5BJyKWKPxoEbmRxrYM2,Unpopular,Guordan Banks,12/8/17,album,0,NA,2336,4
7g0QTWWbCSFaX9Zj4Z6E03,We Might Die,Guordan Banks,10/23/15,album,0,NA,2337,4
47btUoXZYk6Lk1WN8ZtJtg,Keep You in Mind (EC Twins Mixes),"Guordan Banks, EC Twins",7/1/16,album,0,NA,2338,4
04w2ildzatiXBlYq4AwIOm,Comfortable,H.E.R.,2/5/20,album,0,NA,2339,4
13YZDgelDkoH8exLt5swyH,Could've Been (Remix) (feat. Tone Stith),H.E.R.,2/1/19,album,0,NA,2340,4
0pV0Mx07aMApIpF19oSQgY,H.E.R.,H.E.R.,10/20/17,album,0,NA,2341,4
0EaFVtpOZwiLHalJrHAAMf,Hard Place,H.E.R.,2/25/19,album,0,NA,2342,4
0IMTA2Wz6p8CNZ0MDK2zvg,I Used To Know Her,H.E.R.,8/30/19,album,0,NA,2343,4
2hpdw6BdmnQqv7MfGQtjhl,Make It Rain - Live at Austin City Limits,H.E.R.,8/29/19,album,0,NA,2344,4
5ixUfKMlE7z5djoQf7kP4k,Racks (feat. YBN Cordae),H.E.R.,6/25/19,album,0,NA,2345,4
5RQ6mSP3z2oleX403F0kCQ,"Think (From the Motion Picture ""What Men Want"")",H.E.R.,1/31/19,album,0,NA,2346,4
7LMJKPGcBZjZf6AEnTBS2t,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)","H.E.R., A Boogie Wit da Hoodie, Chris Brown",1/17/20,album,0,NA,2347,4
2WRy9RguFAlk80lnRHAynh,Focus (feat. Chris Brown) [DJ Envy Remix],"H.E.R., Chris Brown, DJ Envy",5/4/18,album,0,NA,2348,4
4Q9xv2214rKHE1CP0DIdJ1,Jesus Is a Samurai,"HA, Hodgy, Alvin Risk",12/14/18,album,0,NA,2349,4
4Vic3X5pB78nKQPzU6FStD,O.P.E.N.,"HA, Hodgy, Alvin Risk",9/14/18,album,0,NA,2350,4
2ZTVMYx238UXqHwiMxI2i5,Precious,"HA, Hodgy, Alvin Risk",11/2/18,album,0,NA,2351,4
6JFsisjpUarmCfG3lrfP4Q,Without Me (with Juice WRLD),"Halsey, Juice WRLD",1/9/19,album,0,NA,2352,4
0UPsQdrD2BF7tTMuCGt6IK,Nothin To Me,"Hardo, Peewee Longway, Tay Keith",1/24/20,album,0,NA,2353,4
58D9vBXiOvrOOUr5me8PYT,13,Havoc,5/23/16,album,0,NA,2354,4
3plSyuZ1Njm0N1c4IqzSWh,13 Reloaded,Havoc,4/10/15,album,0,NA,2355,4
615XTXKJs6oRas1MFX6Kpb,13 Reloaded (Instrumentals),Havoc,4/10/15,album,0,NA,2356,4
2t7Izhbdh2rM85bkyXN9JE,Cash Flow (feat. Slum Village),Havoc,4/2/13,album,0,NA,2357,4
4tkwD9cRjrOSRkgQiPjjrx,CLOUT CHASER,Havoc,5/19/19,album,0,NA,2358,4
0bztWZubqRcKKx2oz0UoK7,Hidden Files,Havoc,2/24/09,album,0,NA,2359,4
6oLeqMNMy9kpd93wNvvizb,Konforto,Havoc,2/9/19,album,0,NA,2360,4
5LzKQsU49H1C8DhgCeW5tk,Pfand,Havoc,7/11/19,album,0,NA,2361,4
2nZRJAj0q1FO1BL2i8n5WI,Tell Me to My Face,Havoc,3/5/13,album,0,NA,2362,4
5iCV8aH7TpuJUXg9xPnPzs,The Kush,Havoc,9/18/07,album,0,NA,2363,4
3XnUJiIc1I8EZrtEteALJK,Buck 50's & Bullet Wounds,"Havoc, The Alchemist",4/29/16,album,0,NA,2364,4
351kL4681Eie6mCKBIiA0W,Maintain (Fuck How You Feel),"Havoc, The Alchemist",4/8/16,album,0,NA,2365,4
0ZmFxitDMDj0FMBKGY1Rnc,The Silent Partner,"Havoc, The Alchemist",5/20/16,album,0,NA,2366,4
5dCH7oivWsEj1qZx0g0fJ9,Digital Dope,Hell Razah,4/22/16,album,0,NA,2367,4
4mjGAFvY3iXvY0qAemkWhM,El Raziel,Hell Razah,4/5/15,album,0,NA,2368,4
27e8BuoBIHgiqArZ9aUEHy,Heaven Razah,Hell Razah,9/28/10,album,0,NA,2369,4
3VHh1FCgYOGkV07MJTEWOV,Kids In The Street,Hell Razah,6/15/10,album,0,NA,2370,4
1Zac6bPRquyXCHpoz40p8B,Renaissance Child,Hell Razah,2/20/07,album,0,NA,2371,4
4QWsURa8lDUUR9hZmpXEGG,When All Hell Breaks Loose,Hell Razah,10/31/13,album,0,NA,2372,4
7JS8trhEP17CgVV9DuXuVb,Sunz of Man Presents: Freedom of Speech,"Hell Razah, 4th Disciple",2004,album,0,NA,2373,4
3aucbGqVeWKCNmeaBmvEUR,Blaxploitation: A Piece of the Action,"Hell Razah, Ayatollah",7/4/17,album,0,NA,2374,4
7IHrwibEiECZv0yKBQfsw3,Beast of America (feat. DJ Flipcyide),"Hell Razah, Queen the Prophet, Judah Priest",9/23/16,album,0,NA,2375,4
3qUyTmgvqIOTqZshbHoXZY,Exquisite,Hi-Tek,4/11/97,album,0,NA,2376,4
1QWTtdbC4PJpN48Ey9o99c,Hi-Teknology,Hi-Tek,1/8/20,album,0,NA,2377,4
17EwYLOLcwhkEzRQw5F4G4,Hi-teknology - Volume 2,Hi-Tek,10/17/06,album,0,NA,2378,4
4iDnlihofFPLZYI4OB8p6E,Hi-Teknology 3,Hi-Tek,12/11/07,album,0,NA,2379,4
29YzpzmhbaVMlAMEOhQwX6,"Ohio Players (feat. Krayzie Bone, Bootsy Collins & Shad Moss)",Hi-Tek,8/31/15,album,0,NA,2380,4
3VYOd2dcF6TnT6gli2sdFG,"Where It Started At (NY) (feat. Talib Kweli, Jadakiss, Papoose & Dion) (12"")",Hi-Tek,12/21/10,album,0,NA,2381,4
6dvrQC6eAd0ALu8DE14Xzp,Flo Rida,"Higher Brothers, Ski Mask The Slump God",11/16/17,album,0,NA,2382,4
04vQdIqp2lJXkBfNUWnTnk,Pay The Price,"HIGHLE, Yung Bans",9/25/18,album,0,NA,2383,4
44LimuqA8pJGrBYHHEXYS9,That's What I Get,Hit-Boy,10/23/15,album,0,NA,2384,4
7yOzdIvWvbqqz8no9p3HBr,The Chauncey Hollis Project,Hit-Boy,1/10/20,album,0,NA,2385,4
0ibf0LK4a0AIY2a4QskGlW,Tony Fontana,Hit-Boy,5/22/18,album,0,NA,2386,4
5saVdkQ7NwV7LmfrwYb3Pq,No L's,"Hit-Boy, Saweetie",7/24/19,album,0,NA,2387,4
2K394XWdAJvrc4670aneEa,Family Not A Group,"Hit-Boy, SOB X RBE",4/17/19,album,0,NA,2388,4
5RBIcIRh9YuTTF0DTEh2k2,Barbell,Hodgy,11/18/16,album,0,NA,2389,4
0uh8VPhCD0pzi5UmHkVJhk,Final Hour,Hodgy,12/2/16,album,0,NA,2390,4
13Yu1CGlfcmJ4tXwXBnJOg,Fireplace: TheNotTheOtherSide,Hodgy,12/9/16,album,0,NA,2391,4
6XPNKjICemWoGNMAGKQCmY,Million Dollar Plugs,"HoodRich Pablo Juan, Jose Guapo",5/7/15,album,0,NA,2392,4
5U8TNhEL7zDxWiPP01fwoP,Desert Island (Acoustic),"Horse Head, YAWNS",11/10/18,album,0,NA,2393,4
3aRETv3Np11wjlbYuCmgDB,Give It Time,"Horse Head, YAWNS",11/22/18,album,0,NA,2394,4
34z0dky55ipGQq9Yf2eSx8,Such a Drag,"Horse Head, YAWNS",5/17/19,album,0,NA,2395,4
4kp7uOXcWwuQG3yRVFYuaK,We Had Our Fun,"Horse Head, YAWNS",7/19/19,album,0,NA,2396,4
2Q4xK0Jbu8SRAAUSrRhLdc,D.O.A.,"Horse Head, YAWNS, Zubin",6/21/19,album,0,NA,2397,4
0qQUt9qB5qBOM7oaXuzmlY,Secrets,"Horse Head, YAWNS, Zubin",12/10/19,album,0,NA,2398,4
6pEBf6U3cqbWo1min4324d,Get It How U Live!!,Hot Boys,10/28/97,album,0,NA,2399,4
6eUYT38tLl7YwqZFJm1Ulb,Guerrilla Warfare,Hot Boys,7/27/99,album,0,NA,2400,4
1hvwGILdl5LDXJYzvD7OUy,Let Em' Burn,Hot Boys,1/1/03,album,0,NA,2401,4
2p30igm3rTEOXuHBFeG5zB,Agony,Hue Hef,5/27/19,album,0,NA,2402,4
2XeXF8ybOOEIkn3D0bN8vU,Back in My Bag,Hue Hef,12/2/18,album,0,NA,2403,4
55DL5Ft0H6bWYiS5MgrAnc,Tha Carolina Spokesman,Hue Hef,11/6/06,album,0,NA,2404,4
6FED8aeieEnUWwQqAO9zT1,"Huncho Jack, Jack Huncho","Huncho Jack, Travis Scott, Quavo",12/21/17,album,0,NA,2405,4
2W0pr8W5gXvwvW6S3nixy7,When the Bag Comes,"Hungry, Pressa",8/30/19,album,0,NA,2406,4
1XARA6i41jGpgbg0Q3emtD,Song 4 You,"Hunnid, Nef The Pharaoh",11/22/19,album,0,NA,2407,4
2StB2kixhjO2IZJKi27oj0,Cocaine Beach,Hus KingPin,7/1/17,album,0,NA,2408,4
0Fc8hjbKKT8EKSlFthWD3r,End of a Decade,Hus KingPin,1/17/20,album,0,NA,2409,4
1nK4yfTWGqsaW1NVzBino2,House of Kingpin: The Revamp Edition,Hus KingPin,6/4/16,album,0,NA,2410,4
0M92CXYurtvmBJnlTRQq8R,Jet Flip,Hus KingPin,1/1/17,album,0,NA,2411,4
1nBaHI6qQaPdlHOlye7Q18,Slime Wave,Hus KingPin,7/16/19,album,0,NA,2412,4
4onWGnQl3HyQJ47sM6IbtF,The Cognac Tape,Hus KingPin,9/17/13,album,0,NA,2413,4
75DNr0gku49UKBb41kFpPz,THE Wavo EP,Hus KingPin,3/13/19,album,0,NA,2414,4
4oyX7BUsIfbgWD9TKcaI8C,HNIC : Hempstead Niggas in Charge,"Hus KingPin, SmooVth",11/26/16,album,0,NA,2415,4
5RFlUjospjCo3ya7DJWfp9,The Connect Tape,"Hus KingPin, SmooVth",12/16/19,album,0,NA,2416,4
01krZ5v9vXxklShkPoaPAV,1090 Official,Hussein Fatal,3/28/07,album,0,NA,2417,4
0s7MRbdl2U0b4D84PzlaYI,Born Legendary,Hussein Fatal,6/16/09,album,0,NA,2418,4
5EdYgIsuXY0OJJXlU3EHxF,Fatal,Hussein Fatal,8/15/13,album,0,NA,2419,4
467WU7JjHUcy1yB3lLHUrv,Fuck All Yaw (feat. J. Skyy),Hussein Fatal,12/4/14,album,0,NA,2420,4
2G168cGgMn2R8tTqE6sllG,Legendary Status,Hussein Fatal,7/10/18,album,0,NA,2421,4
5fF0svtoxvfIaMPZnT58HJ,Pray (feat. Nawfside Outlaw),Hussein Fatal,1/17/15,album,0,NA,2422,4
5YbaoxtX8BRkdXc7SysxID,Ridin All Week On Em (Get It On),Hussein Fatal,11/13/14,album,0,NA,2423,4
642JHCGKoO3sIpyg9FzRZJ,The Interview: It's Not a Gimmik 2 Me,Hussein Fatal,2/13/13,album,0,NA,2424,4
3YUgVGg9ipLPK0oULBKoSP,Thug In Thug Out,Hussein Fatal,9/11/07,album,0,NA,2425,4
4Lg2yvg4TZdsNRbmkd9rsT,Wut You Talkin Bout (Feat. Jim Jones),Hussein Fatal,5/5/09,album,0,NA,2426,4
1GWAyQKVdXmwBvPo7SDrUX,Damage Is Done,Ice Billion Berg,8/29/14,album,0,NA,2427,4
2dYDKi7fdAaXJKoz8KriMj,Damage Is Done 2,Ice Billion Berg,12/24/15,album,0,NA,2428,4
4ruN6Ecg6hMCKU4NVOFwZN,"Don't Act, Pt. 2 (feat. Gank Gaank)",Ice Billion Berg,12/14/18,album,0,NA,2429,4
2dvFH017zQCJO9LIbyYhtF,Flame: Diary of a Soflo Legend,Ice Billion Berg,9/2/16,album,0,NA,2430,4
03BX9NjsG9SRuVZ3QsQcX4,I Never Lied,Ice Billion Berg,8/11/17,album,0,NA,2431,4
4IbAASzRytAzHuqrzGpVfB,Live House Season,Ice Billion Berg,6/24/15,album,0,NA,2432,4
47ZbEZl6PdTCPV4qNNSN77,My Whole Life (feat. Kiddo Marv),Ice Billion Berg,12/28/18,album,0,NA,2433,4
2jxsiylspwE9w8kXweFuv7,Nobody Else (feat. Bushy B & Majornine),Ice Billion Berg,5/10/19,album,0,NA,2434,4
5XxC78UFSqWtqfBhcC8Y2k,On My Way,Ice Billion Berg,5/27/19,album,0,NA,2435,4
2osIUAPKmVSUUVMCqi07Si,Real Is Rare,Ice Billion Berg,6/9/17,album,0,NA,2436,4
2shOwp1sPwgaZD60Yk0BAO,Real Is Rare 2,Ice Billion Berg,9/21/18,album,0,NA,2437,4
2AdDcCb0AFXNZpYW6iIbgZ,Reserved for the Real,Ice Billion Berg,5/24/17,album,0,NA,2438,4
0Cov6TD79VhBNyyAwRT4bW,Rise to Power: Live House Year One,Ice Billion Berg,11/2/16,album,0,NA,2439,4
1iq6CRRNsLQxuUQOlSVTpg,Strictly For The Smokers,Ice Billion Berg,4/20/19,album,0,NA,2440,4
3CQgHAk28jU3mkIrWsqFAK,Strictly For The Streets 5,Ice Billion Berg,1/31/20,album,0,NA,2441,4
6qdDf6K0qy3Rh8Km745CDX,The 4 (Strictly for the Streets 4 Originals),Ice Billion Berg,2/23/18,album,0,NA,2442,4
2dkwEO9uiqnvZfNTF6EHiq,The Groove (feat. Savannah Cristina),Ice Billion Berg,12/28/18,album,0,NA,2443,4
3FwpMLC65PO88urBaSrNaN,Throwback Billion,Ice Billion Berg,3/2/17,album,0,NA,2444,4
1btaoZoZhTeInhpjA9JwB7,You & Me,Ice Billion Berg,6/25/19,album,0,NA,2445,4
1IjIbS0hajCmFOrck7ojco,Real Lifers,"Ice Billion Berg, Bushy B",10/19/18,album,0,NA,2446,4
09TlsckA5lUqWWuIOSnGbw,AmeriKKKa's Most Wanted,Ice Cube,5/16/90,album,0,NA,2447,4
4k5sb7GI0J55nMSyIHJsXg,Death Certificate (25th Anniversary Edition),Ice Cube,6/9/17,album,0,NA,2448,4
0EVgPaKOC8o9JFVpKLMSoz,Everythangs Corrupt,Ice Cube,12/7/18,album,0,NA,2449,4
6OO2UwdNFInWJzCUaINMub,I Am The West,Ice Cube,9/28/10,album,0,NA,2450,4
7oeFV70h2fDapspboicRP5,Kill At Will,Ice Cube,7/1/90,album,0,NA,2451,4
0BBkU3Xqj8mhnPzie9QmH6,"Laugh Now, Cry Later",Ice Cube,6/6/06,album,0,NA,2452,4
7JlCbNWZszAdVKZdtHFQ5p,Lethal Injection,Ice Cube,12/7/93,album,0,NA,2453,4
3xbWu3mLkkWZvgHtExIaKZ,Raw Footage,Ice Cube,1/1/08,album,0,NA,2454,4
71HM1CMYWeZzws8pyiEn46,The Predator,Ice Cube,11/17/92,album,0,NA,2455,4
3WZoJdkb9NSvZqkUShSKv4,War & Peace Vol. 1 (The War Disc),Ice Cube,11/17/98,album,0,NA,2456,4
2ibGbAWU9M7o1ltkgLxP45,Amazing Grace (Radio Edit),Ice Water Slaughter,2/3/19,album,0,NA,2457,4
5U7sW8xpjXYrxzdDNfpBpM,Envy,Ice Water Slaughter,9/26/19,album,0,NA,2458,4
0xhp8412MhPa5pPDWESAd8,Fly Like an Eagle,Ice Water Slaughter,10/15/19,album,0,NA,2459,4
10JI73IOwQgs214QBMMZfr,Gone Fishing,Ice Water Slaughter,8/22/17,album,0,NA,2460,4
0s95MY80QIy3rfOHkFkrHU,Hater I Love You,Ice Water Slaughter,2/14/17,album,0,NA,2461,4
5v7qIJWRSfhkHLM1rI1MdK,Life Without Fear,Ice Water Slaughter,3/22/99,album,0,NA,2462,4
1qNb46LwOjWoxEUxXxRaF2,Momma's LUV,Ice Water Slaughter,4/4/19,album,0,NA,2463,4
6Fnzmxqyv9ocCFw0860KzF,My Baby,Ice Water Slaughter,10/19/19,album,0,NA,2464,4
5IADL2gT4F2Vq5siusKRqe,Shake Them Hater's,Ice Water Slaughter,5/20/19,album,0,NA,2465,4
1LAWtD0ygmmA2ayvJFZ3Jm,Stay Praying,Ice Water Slaughter,10/5/19,album,0,NA,2466,4
5q7ifYdQw2EhnsyhmYxF9N,Sweet Memories,Ice Water Slaughter,10/5/19,album,0,NA,2467,4
2HjI7bS2ANTpszQuOjOTT0,Working My Magic,Ice Water Slaughter,10/2/19,album,0,NA,2468,4
4aKoVJurKYQEAZZ7uWZyLQ,Yaae Yaae,Ice Water Slaughter,10/5/19,album,0,NA,2469,4
10WDTlTWNTBzgkMikKcCRe,24,IDK,7/23/19,album,0,NA,2470,4
3ZUPbvKeTsUb4XI0Cx5MLz,Digital,IDK,5/24/19,album,0,NA,2471,4
0SvdmGrG0DSlavzxXjosex,Electric (feat. Q Da Fool),IDK,9/27/18,album,0,NA,2472,4
4TyHsMq7mslBF7vCJCvCql,Empty Bank,IDK,9/9/16,album,0,NA,2473,4
7MyUIiX7nkyazdl4JqfMJK,IDK & FRIENDS :),IDK,11/9/18,album,0,NA,2474,4
2JnOb2SpW5DSOHhbW6GKru,Is He Real?,IDK,9/4/19,album,0,NA,2475,4
3erbP57msVasRajCqir1B5,IWASVERYBAD,IDK,10/13/17,album,0,NA,2476,4
7EbSQ45lclEUG545tZsOZI,ONCE UPON A TIME (FREESTYLE),IDK,11/6/18,album,0,NA,2477,4
6lprCU5ml9e1siLFSoRChc,"Sex, Drugs, and Homework",IDK,3/25/14,album,0,NA,2478,4
2CG0zsDAnQAYSdsqTMk38Z,Star,IDK,5/25/18,album,0,NA,2479,4
5UxByPt10KPgK6l9IlipmB,Subtrap,IDK,8/25/15,album,0,NA,2480,4
4Clg4vUobpbc5mZE9mSTbz,Trigger Happy,IDK,3/6/19,album,0,NA,2481,4
0XEBpEBoYhzu4gHbh5PfOF,Trippie Redd's Freestyle,IDK,7/13/18,album,0,NA,2482,4
0EAY0TSwgkT0KWPq80oKco,Why? (Remix),IDK,9/26/18,album,0,NA,2483,4
6JlTDTIecij0nI9ScmNrjK,Lil Arrogant (feat. Joey Bada$$ & Russ),"IDK, Joey Bada$$, Russ",5/11/18,album,0,NA,2484,4
0TjRC78V0h6F4dmXBKTqLe,Moral (feat. Maxo Kream),"IDK, Maxo Kream",10/25/18,album,0,NA,2485,4
69cQZjw3tzsqA9Q6qvLHUU,Beats by Bill,ILL Bill,6/18/19,album,0,NA,2486,4
4GBpXerIElJYscGeChrLmS,Black Metal,ILL Bill,7/24/07,album,0,NA,2487,4
6Q7sGkGW9i9WoVpCR7DsuH,Holy Diver,ILL Bill,10/12/10,album,0,NA,2488,4
5z5MVKfYmXFWzORg0n6nnI,Howie Made Me Do It,ILL Bill,2008,album,0,NA,2489,4
0BfvZYvNrBsfQ51eXrgHDD,Howie Made Me Do It 2,ILL Bill,10/10/11,album,0,NA,2490,4
1DL9XycnR2DPXx2CPAaOaL,Howie Made Me Do It 3,ILL Bill,11/26/13,album,0,NA,2491,4
7GHlueYebtKJzmmKAMf8cj,ILL Bill Is The Future,ILL Bill,8/11/08,album,0,NA,2492,4
