album_uri,album_name,artist,release_date,album_type,remove,notes,index_to_split,groups_to_split
5vvvo79z68vWj9yimoygfS,Pretty Girls Like Trap Music,2 Chainz,6/16/17,album,0,NA,35,1
1BR69wIifGZUSimcuTjWVg,Rap Or Go To The League,2 Chainz,3/1/19,album,0,NA,36,1
0HiyOnSs0O9vptexgk9Bh4,TrapAvelli Tre,2 Chainz,8/14/15,album,0,NA,37,1
4I3EcXD4e3KcEoDJfFEZ5b,Savage Mode,"21 Savage, Metro Boomin",7/15/16,album,0,NA,38,1
0MV1yCXcNNQBfwApqAVkH0,Without Warning,"21 Savage, Offset, Metro Boomin",10/30/17,album,0,NA,39,1
3NzBg4NCUMDfbkD1TbAstz,1994,38 Spesh,10/25/19,album,0,NA,40,1
4AFcrFMi1U4aBhMyTUh91U,38 Strategies Of Raw,38 Spesh,2/1/19,album,0,NA,41,1
1Tg009I2DdL6VZZYhFhInF,A Bullet For Every Heathen,38 Spesh,8/23/19,album,0,NA,42,1
5gX31aXiyY1wGO3ERA8HLk,Incustody,38 Spesh,6/7/08,album,0,NA,43,1
3ipY7YKXQtVuvkQGup1JIN,Out On Bail,38 Spesh,7/15/07,album,0,NA,44,1
50vLwcQk2ewfeOy2k8yrSS,The 38 Laws of Powder,38 Spesh,9/13/16,album,0,NA,45,1
5ZrNomYhUD3tHgsHdlWmIi,The Art Of Production,38 Spesh,7/22/14,album,0,NA,46,1
5wgu9mfU6X4B6Ak61XODNT,The Trust Tape,38 Spesh,5/26/15,album,0,NA,47,1
0O1LjnS9QcYYr9CZgGANOs,The Trust Tape 2,38 Spesh,6/23/15,album,0,NA,48,1
7gii3BdFnkiMCkYKrmrjPm,The Trust Tape 3,38 Spesh,4/19/19,album,0,NA,49,1
1DavXQd1l9sjgtdYVONGb2,TimeServed,38 Spesh,7/23/13,album,0,NA,50,1
2okuyzDt1boxzPRAvgOf7d,Cocaine Cowboys,"38 Spesh, Benny The Butcher",11/4/08,album,0,NA,51,1
5RvhL6DMQKD2ikhVpepry8,Stabbed & Shot,"38 Spesh, Benny The Butcher",2/16/18,album,0,NA,52,1
3JApJFSuxcsGPQmfKMvIs9,Upstate 2 Queens,"38 Spesh, Kool G Rap",5/11/18,album,0,NA,53,1
44wdM7nJCx8UvdAuVnMfJQ,40 To Life Part 2,40 Cal.,1/6/09,album,0,NA,54,1
3YMQi2GWaMLO7HVI5Nf12l,Broken Safety,40 Cal.,8/8/06,album,0,NA,55,1
4p0OpiYix444YGxmRD33TU,Broken Safety 2,40 Cal.,9/11/07,album,0,NA,56,1
5WDeIeSYjLqLakOXpQKpyl,Get the Fxck out My Trap,40 Cal.,7/12/19,album,0,NA,57,1
2f7gfjnxuf3U737A03ao75,God's Gift To An iPod,40 Cal.,9/6/11,album,0,NA,58,1
6WxsinNhv0z6AIf62cOd8I,Mooga,40 Cal.,8/4/08,album,0,NA,59,1
21pP686bV5EGmybm5ZJgUT,The Yellow Tape,40 Cal.,4/1/08,album,0,NA,60,1
6eZWy2xIhIaTOkKPynxNv5,Trigga Happy 3 aka Trigganometry,40 Cal.,3/15/11,album,0,NA,61,1
6io53avLMKPf1KYjgfoh1G,Trigger Happy 2,40 Cal.,11/20/07,album,0,NA,62,1
43SUCo9X3s70hkfZ26bPEW,Watch the Chrome,40 Cal.,5/29/12,album,0,NA,63,1
6PXjKZEFpMqrwjvYvNKN8N,We Getten Cashed Out (feat. Casper Capone & Eclipz),40 Cal.,4/28/17,album,0,NA,64,1
2XjmEtOw1Pdtiucyf6eSAy,When I Ride By (feat. Killa A & OG Insane),"40 Cal., Casper Capone",1/26/18,album,0,NA,65,1
5rYCEmPj4b7oUSFMLnsckv,Forever Dipset,"40 Cal., Kholebeatz",3/15/16,album,0,NA,66,1
4mgqdyIas3ALHNQ6fWiLJt,Harlem Underworld (feat. 40 Cal),"40 Cal., Kholebeatz",9/20/13,album,0,NA,67,1
4Obao8H8PuGMjclIGQhirX,Tony Soprano,"40 Cal., Kholebeatz",8/29/14,album,0,NA,68,1
3AgCuejBHH780ROyGkKUvj,Bullet Proof,"50 Cent, DJ Whoo Kid",1/30/07,album,0,NA,69,1
3fc97ZWLIMc1xawhxbKrh2,East Atlanta Love Letter,6LACK,9/14/18,album,0,NA,70,1
2LhBfBFZVU1IyaAgo5wghT,FREE 6LACK,6LACK,11/13/17,album,0,NA,71,1
39g2Ja05Jgah0iO3TGI11f,Seasons (with Khalid),"6LACK, Khalid",8/9/19,album,0,NA,72,1
43hS1ue7E0BnrRDhvrx5i2,The Death Of Adam,88-Keys,11/11/08,album,0,NA,73,1
1B1xHNQnRq2nJg4xujWgBj,Wake Up Call,88-Keys,2/8/10,album,0,NA,74,1
1a7behQFUiQ9iHjSJxiZXE,That's Life (feat. Mac Miller & Sia),"88-Keys, Mac Miller, Sia",6/20/19,album,0,NA,75,1
0mW5Oo4TfFKpjeMrQ1DX5Z,..With All Your Friends,8Ball,8/7/09,album,0,NA,76,1
4BVUuwY8FXoZgFkhar9JQq,Derty On Purpose: Vol. 2,8Ball,10/13/09,album,0,NA,77,1
7zkHt1Fg0R95Htr9Nzny8I,Life's Quest,8Ball,7/24/12,album,0,NA,78,1
6MeuXZaamEd3rhKUjdeX2t,Memphis All Stars,8Ball,2/24/09,album,0,NA,79,1
11JcQ6NgPsD9nU3x4LBsB9,On Da Grind: Vol. 1,8Ball,10/13/09,album,0,NA,80,1
45aIaj44DalRptaxBI9MpH,Premro 2,8Ball,5/7/13,album,0,NA,81,1
06SddgnxumQW8eVw2lcn9S,Comin Out Hard,8Ball & MJG,3/3/15,album,0,NA,82,1
0UeIQthYzLzoR57PxeSEVf,From the Bottom 2 the Top,8Ball & MJG,7/7/15,album,0,NA,83,1
0sx7PwQbB76q2S8uqoYpts,Lyrics of a Pimp (Classic Remastered Version 2013),8Ball & MJG,2/20/13,album,0,NA,84,1
1anke1zBsWVM2QEEjJLYEn,On the Outside Looking In,8Ball & MJG,3/3/15,album,0,NA,85,1
52cldud3qNYJLGSc8U6x90,Ridin' High,8Ball & MJG,2007,album,0,NA,86,1
38tSxbJgFfV68aOzRGW1X6,Doin It Big & Pimp Tight (Deluxe Edition),"8Ball & MJG, 8Ball, MJG",5/19/15,album,0,NA,87,1
7ajO1HYJGC6YaBLaiPewet,Light Up The Bomb,"8Ball, 8 Ways Entertainment",10/31/06,album,0,NA,88,1
0bfX7K4io8frLngP7GfGS0,The Vet And The Rookie,"8Ball, Devius",10/9/07,album,0,NA,89,1
3x1CYAp5i9IS0H9oRI3WRT,Bring It Back (feat. T.I.) (remix),"8Ball, MJG",6/7/10,album,0,NA,90,1
5a2g5yaOJKkXfcNN7Dk711,Look At Me Now,"8Ball, MJG",1/24/18,album,0,NA,91,1
1mmxvAJVY3UeldNaLXs07W,Space Age 4 Eva,"8Ball, MJG",8/23/05,album,0,NA,92,1
7wmREJdO1YnCuhYxNuJe1p,Ten Toes Down,"8Ball, MJG",5/4/10,album,0,NA,93,1
13VX4SeBbXuZEihnA91GSo,93PUNX,"93PUNX, Vic Mensa",8/23/19,album,0,NA,94,1
3ZHUs1y4aOXHdX2DFBRnez,The Final Adventure,"9th Wonder, Murs",11/13/12,album,0,NA,95,1
2OQEAqShAl6SodrGhmYZ4Z,Artist,A Boogie Wit da Hoodie,9/16/16,album,0,NA,96,1
3r5hf3Cj3EMh1C2saQ8jyt,Hoodie SZN,A Boogie Wit da Hoodie,12/21/18,album,0,NA,97,1
6opJjTuHd4tQ1h2qrus7jH,International Artist,A Boogie Wit da Hoodie,6/20/18,album,0,NA,98,1
7b6MXjzjNLobZJuGGbqyg2,King Of My City,A Boogie Wit da Hoodie,1/31/20,album,0,NA,99,1
0ewO3paYhoJwMGX1Yjyebw,Mood Swings,A Boogie Wit da Hoodie,9/13/19,album,0,NA,100,1
4PRKR5s0uRpu1KfyJCdVHk,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,11/15/19,album,0,NA,101,1
3HHp5I6Q6SEyU5bkvoCtnV,The Bigger Artist,A Boogie Wit da Hoodie,9/29/17,album,0,NA,102,1
2osVvQ5BdONgWS9C7BHrsj,Bag On Me,"A Boogie Wit da Hoodie, Don Q",12/30/16,album,0,NA,103,1
38n3KJXmdtntBNbuFskewN,Addie Calipari (The Trilogy),A$AP ANT,7/5/19,album,0,NA,104,1
2lbF5VQk4vPo73umNUQJXl,FREE FLACKO JODYE,A$AP ANT,7/19/19,album,0,NA,105,1
5HGv9qPN09FtjfMpBLMdQU,Gucci Sox,A$AP ANT,5/1/18,album,0,NA,106,1
2p19sWgtFt1YUj2GzPDTjj,Lil Black Jean Jacket,A$AP ANT,5/16/18,album,0,NA,107,1
5be6tTHEtwHKercE8NcOMN,Mario Cart,A$AP ANT,8/17/18,album,0,NA,108,1
6M4NTapToMW9clvejFgCSB,Set Dat Bitch off (feat. Chynna),A$AP ANT,2/6/15,album,0,NA,109,1
7d1Zf38b8wfYqakpHqtfgz,Shanghai,A$AP ANT,8/17/18,album,0,NA,110,1
5cDZTLhCcTUXVTbmZZz93l,So Clean,A$AP ANT,8/19/16,album,0,NA,111,1
2FdlgKr2rHuaWJkyqaE7tQ,The Prelude,A$AP ANT,2/23/18,album,0,NA,112,1
679rfe9VplR9TYBVC4wznT,Uber (feat. Soduh & Icce),A$AP ANT,3/16/15,album,0,NA,113,1
22D161n1jAAGqvaf7yBWj3,The interlude,"A$AP ANT, DJ Nick",10/12/18,album,0,NA,114,1
46TQNfwVYAbKfDbedGn21Y,Now They Notice Us,"A$AP ANT, Lord Fubu",1/29/20,album,0,NA,115,1
3ZP2nTdYUvOY6suqdRq8oD,Pharrell,"A$AP ANT, Soduh",7/10/18,album,0,NA,116,1
2h5LDCGJCWUyaoEXQZHky6,ALWAYS STRIVE AND PROSPER,A$AP Ferg,6/22/16,album,0,NA,117,1
6bI4IQKBcLX0KsTjQ9NR97,Floor Seats,A$AP Ferg,8/16/19,album,0,NA,118,1
0tQ7Iu6EicQTPyhYRNWjaT,Still Striving,A$AP Ferg,8/18/17,album,0,NA,119,1
3smlfAmejcKMmAPg1G2Kki,Trap Lord,A$AP Ferg,8/19/13,album,0,NA,120,1
5k4FGcPa9XZN2IqSPBYICI,Value,A$AP Ferg,1/29/20,album,0,NA,121,1
0XLFXhashQVtfchnQ6GiQR,Wigs (feat. Asian Doll),A$AP Ferg,7/12/19,album,0,NA,122,1
1opbVvrgNu3y8qFERjLQW1,WAM,"A$AP Ferg, MadeinTYO",7/15/19,album,0,NA,123,1
0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,A$AP Mob,8/25/17,album,0,NA,124,1
3RaACfwYTY9uiDy3VSWLLc,Cozy Tapes: Vol. 1 Friends -,A$AP Mob,10/31/16,album,0,NA,125,1
6hFk3P1kzIsN083A8SqgXm,"Feels So Good (feat. A$AP Ferg, A$AP Nast, A$AP Rocky & A$AP Twelvyy)",A$AP Mob,8/16/17,album,0,NA,126,1
04HWLdpkY0sOsIm8wh6o8O,"Hella Hoes (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)",A$AP Mob,6/6/14,album,0,NA,127,1
0Iv5wX7ZgeSMypWT9V4oxO,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",A$AP Mob,5/23/17,album,0,NA,128,1
1ImqgYGNjfTGYEfQMYYbRs,Trillmatic,A$AP Mob,12/4/13,album,0,NA,129,1
78B0rb1rWaNLgxrBuCkIdb,Wrong (feat. A$AP Rocky & A$AP Ferg),A$AP Mob,4/28/17,album,0,NA,130,1
6f8xb749Pxj9rX7DQqytFs,Xscape,A$AP Mob,4/22/14,album,0,NA,131,1
788rHiWVrWzM8dF7IiumCB,Yamborghini High,A$AP Mob,1/29/16,album,0,NA,132,1
67Em0g7VkNZGzICh4SZQdY,A$AP Forever (feat. Moby),A$AP Rocky,4/5/18,album,0,NA,133,1
3arNdjotCvtiiLFfjKngMc,AT.LONG.LAST.A$AP,A$AP Rocky,5/26/15,album,0,NA,134,1
3zOkSAbg9o7gQ3yXtZhx5v,Babushka Boi,A$AP Rocky,8/28/19,album,0,NA,135,1
2IB4u7CExI80gM2KbkDtDp,Bad Company (feat. BlocBoy JB),A$AP Rocky,3/28/18,album,0,NA,136,1
6rzMufuu8sLkIizM4q9c7J,LONG.LIVE.A$AP (Deluxe Version),A$AP Rocky,2013,album,0,NA,137,1
3AlyvIIMZyT5LjWFeK5LSl,Sundress,A$AP Rocky,11/20/18,album,0,NA,138,1
3MATDdrpHmQCmuOcozZjDa,TESTING,A$AP Rocky,5/25/18,album,0,NA,139,1
0xpKlXFqcZuIxCcN2rZj7j,Cocky (feat. London On Da Track),"A$AP Rocky, Gucci Mane, 21 Savage",2/16/18,album,0,NA,140,1
41tn9gcVocI693HtBidKfi,12,A$AP Twelvyy,8/4/17,album,0,NA,141,1
2NZV3fNMb9sKiR6DbVyTaJ,12 Days of X-Mas,A$AP Twelvyy,12/21/17,album,0,NA,142,1
5t19wH8QdBI7kI79jDi38c,All $karz and Pain,A$AP Twelvyy,4/18/19,album,0,NA,143,1
68GRf5hoSPYViFkBvNrRTS,Bill Collector,A$AP Twelvyy,8/14/19,album,0,NA,144,1
6YLJj6bhEWgzNMB1ziPjWD,Brinx,A$AP Twelvyy,12/5/19,album,0,NA,145,1
5tuTwHGf5QRQOb69QVdncW,Child's Play,A$AP Twelvyy,1/31/19,album,0,NA,146,1
6s3OMGj3DM2aaeuMibyVaI,Gunpla,A$AP Twelvyy,2/10/20,album,0,NA,147,1
3EK9UFt3Z35yb41TUMTZsp,Kratez,A$AP Twelvyy,8/14/19,album,0,NA,148,1
5p9SelpKtKwjPoPS9sBk3V,Periodic Table,A$AP Twelvyy,7/28/17,album,0,NA,149,1
7d1ZtI4mEvF2GeSW4EbzKZ,Spanglish,A$AP Twelvyy,11/14/19,album,0,NA,150,1
0txtsHWZwnayJhkfM1vi9y,Bust It Open,A$AP TyY,9/21/16,album,0,NA,151,1
49EkOm1EaQi2dR9268i0sb,Hit the Top,A$AP TyY,2/28/18,album,0,NA,152,1
4NOH7T6VJw4EEYyFXJN3cl,IDGAF,A$AP TyY,2/22/19,album,0,NA,153,1
6mJwfqWrklQpKvb50oQrmW,Like Me (feat. Bewhy & Cjamm),A$AP TyY,12/28/16,album,0,NA,154,1
2L8T3J3c6qfUpk1ChQpdHc,Luther,A$AP TyY,2/23/19,album,0,NA,155,1
0m3nSsom6t2dDwPLxb5H56,Owell,A$AP TyY,10/24/15,album,0,NA,156,1
4AxtBckO6YBBNF0TngEQwR,Project Rockstar,A$AP TyY,3/1/19,album,0,NA,157,1
07vlZuqhF2vzXONN2l2Alq,Troubles of the World,A$AP TyY,4/19/18,album,0,NA,158,1
0lSbz1qwlwx7dQL6xx52OB,Trump,A$AP TyY,11/7/16,album,0,NA,159,1
6BhCqW95yuGaKMT3S2teTY,CTC,"A$AP TyY, BLVCKLIST",11/22/19,album,0,NA,160,1
3G90l63ZH8HcjajFyJ72O4,1 Minute to Pray,A$Ton Matthews,2/9/18,album,0,NA,161,1
0tvNs0Rw6jCbbScGI0dPy5,10 Toez,A$Ton Matthews,9/4/18,album,0,NA,162,1
6IlJA1Zk2n3PDmgZOdtTam,Aston 3:16,A$Ton Matthews,3/16/14,album,0,NA,163,1
3tdZu0CxWNzTsNiYN2gh22,Big Tymin (feat. Doeman),A$Ton Matthews,6/11/19,album,0,NA,164,1
5iH4ptWrL1F4SMImvlLmPq,Bitchin (feat. Rio Da Yung OG),A$Ton Matthews,11/7/19,album,0,NA,165,1
3CbyEUBuR5HSNcqGc0mDbK,BRAZY,A$Ton Matthews,10/30/17,album,0,NA,166,1
5GDffyQmKqXiOU5Wl8h7z5,Coldest Night in Hell,A$Ton Matthews,10/19/16,album,0,NA,167,1
0u3pvyb6VKTZS0Vg71nUTB,Desperado,A$Ton Matthews,8/17/16,album,0,NA,168,1
7GYS0XftZadaqtOFDDZoYs,DOE (feat. Rizzoo Rizzoo),A$Ton Matthews,11/9/15,album,0,NA,169,1
5BHctRG1S9LBbIyoZSC9cW,Ever Since,A$Ton Matthews,5/26/17,album,0,NA,170,1
4ydHOKIHofmB39ZgiQdjaL,Gangstaz & Stripperz,A$Ton Matthews,12/13/19,album,0,NA,171,1
1uaj2FP0rI1lo1LsFzgz0C,Gettin' to It,A$Ton Matthews,5/22/18,album,0,NA,172,1
2kLWpSS400II1y23UhyTS7,Hallelujah,A$Ton Matthews,5/31/16,album,0,NA,173,1
4S7vcstEdAtFCJIKiRz9es,Maneuvering,A$Ton Matthews,5/11/18,album,0,NA,174,1
0pXjQnWO03XEH0AyZOqXsx,Money Kallin',A$Ton Matthews,6/15/18,album,0,NA,175,1
6wH6c2SJtM9cjFreplTIEq,Night To Remember (feat. Da$H),A$Ton Matthews,4/11/17,album,0,NA,176,1
2xEGJRUrK3GrtpVj9YpPGT,Phantom Of The Opera (feat. Velous),A$Ton Matthews,9/13/17,album,0,NA,177,1
5AUWZMsnWu3WPVVcG2Zw4I,Shootout (feat. Rucci & Saviii 3rd),A$Ton Matthews,1/8/19,album,0,NA,178,1
4Br65jcAzGv5nxQ16lOmjj,Trenches,A$Ton Matthews,12/4/18,album,0,NA,179,1
1DaBEdJDAkt9PftNTzmhhB,Versace Ragz,A$Ton Matthews,8/4/12,album,0,NA,180,1
1CpGaUOQeF91xvpxnTVEUs,1 Luv,Ace Deuce,6/1/98,album,0,NA,181,1
4c4FclEUUMnI7LbCMmXg7x,Breakin Boyz Off,Ace Deuce,3/23/99,album,0,NA,182,1
3lYJgygf5d1a8jG9CUSS3I,Comin' Up N' Da Ghetto,Ace Deuce,1996,album,0,NA,183,1
6RRB9QpT2xjLGTrXP16xH2,Go to Work,Ace Deuce,10/11/18,album,0,NA,184,1
36Tl3Cpnu1Ib9DoehJs0Hv,Raw & Uncut,Ace Deuce,6/1/01,album,0,NA,185,1
5BF9vWXslrtQ0fsaOQbPPR,Southern Gutta Butta,Ace Deuce,6/1/00,album,0,NA,186,1
0oesVar6wlV7OxTZQvH40S,Street Muzic,Ace Deuce,2003,album,0,NA,187,1
2nMbzyagsL6osHnaANujkA,The Block All-Star,Ace Deuce,5/11/06,album,0,NA,188,1
0otk5J8JLQq3vYkGHrWC0u,What Do You See? The Block Star,Ace Deuce,10/27/04,album,0,NA,189,1
64k1x2JZhoJoh9dyldECx4,Blood Sweat & Tears (Deluxe),Ace Hood,1/1/11,album,0,NA,190,1
1bifdp6ifwvWkzNIASETQF,Sex Chronicles,Ace Hood,2/14/11,album,0,NA,191,1
7jTENiaKLEZQUdV8WAUmks,Starvation,Ace Hood,3/30/12,album,0,NA,192,1
1KHrnIq5oANWK2FzwysZRt,Starvation 2,Ace Hood,1/10/13,album,0,NA,193,1
2IIDOFE8BxevBgoUgZWqLJ,Starvation 3,Ace Hood,1/17/14,album,0,NA,194,1
6nshOEWHngJmoRFap6dspX,Starvation 4,Ace Hood,11/3/15,album,0,NA,195,1
768dhdnqsbqb0iYiOb8NlM,Starvation 5,Ace Hood,7/11/16,album,0,NA,196,1
3D5QdPaCvdkfYeTfXNlxU7,The Statement 2,Ace Hood,12/9/11,album,0,NA,197,1
2owsJCZ8OoEkNbfBp1My4r,Trials & Tribulations (Deluxe),Ace Hood,1/1/13,album,0,NA,198,1
7tYppUxXRwhc23Sox9pXWm,Trust the Process,Ace Hood,8/21/17,album,0,NA,199,1
7f5WIkHMRgBYvkZd9Qd0V2,Trust the Process II: Undefeated,Ace Hood,5/11/18,album,0,NA,200,1
0N3HnJ7Jw1VrfO5TnbNWEA,Blue Chips 7000,Action Bronson,8/25/17,album,0,NA,201,1
0SNj4yfmsonNltL2wv7KNq,Descendant Of The Stars (Traveling The Stars Theme),Action Bronson,9/2/16,album,0,NA,202,1
22nyt8Q7MnrKtFLJrBagLu,Durag vs. Headband (feat. Big Body Bes),Action Bronson,10/21/16,album,0,NA,203,1
6sugF8dXXtTqkmziAPrbOp,Hot Shots Part Deux,Action Bronson,5/19/12,album,0,NA,204,1
3O0wbAmSzG0Hz5vqo40RRS,Let Me Breathe,Action Bronson,6/14/17,album,0,NA,205,1
7ijgeLAW3W3vZ9jf6tozFq,Mr. Wonderful,Action Bronson,3/23/15,album,0,NA,206,1
3sUrQoaXZxKlksDLSU287P,Muslim Wedding - Single,Action Bronson,11/12/11,album,0,NA,207,1
4DkWUkRbixvt2Ut4PVYNax,Prince Charming,Action Bronson,10/19/18,album,0,NA,208,1
3BClCxsYrpmoL7U1gVFvWa,SAAAB Stories produced by Harry Fraud,Action Bronson,6/11/13,album,0,NA,209,1
59VElAuhphpm93sBv82ZvW,Strictly 4 My Jeeps,Action Bronson,5/14/13,album,0,NA,210,1
1RpE0cvRLrWxtaGeUjWqgV,White Bronco,Action Bronson,11/1/18,album,0,NA,211,1
68xGagYxKhVijZTPRk56BT,Grammy,"Action Bronson, Jody HiGHROLLER",1/29/14,album,0,NA,212,1
1hNdA7lmK8KNVq99faGmbM,Well Done,"Action Bronson, Statik Selektah",11/22/11,album,0,NA,213,1
3BPX4x5EQOd9vzpPC2rMrm,Lamb Over Rice,"Action Bronson, The Alchemist",11/22/19,album,0,NA,214,1
7b9hzKJvQyAM2h62iY2GrC,Bazooka Tooth,Aesop Rock,9/23/03,album,0,NA,215,1
6VzGx5oL2WlX06kpjjJ3jp,Bushwick (Original Motion Picture Soundtrack),Aesop Rock,8/11/17,album,0,NA,216,1
6a5f8Ox6TV6wLjUfbIMauo,Daylight,Aesop Rock,2/5/02,album,0,NA,217,1
1uRuLJQtC0iP0H8uix3TKB,"Fast Cars, Danger, Fire and Knives",Aesop Rock,2/22/05,album,0,NA,218,1
09wuncmkzKognlB3HQbjjm,Hot Dogs,Aesop Rock,11/1/17,album,0,NA,219,1
0wPD04mBsHDLuMSIxKYnDz,Klutz,Aesop Rock,5/18/18,album,0,NA,220,1
1EozNWj9YemnvgrpvqHpca,Labor Days,Aesop Rock,9/18/01,album,0,NA,221,1
2m2ilugjopzt2Tq6zEfqkg,None Shall Pass (Bonus Edition),Aesop Rock,8/28/07,album,0,NA,222,1
16Zo7yb2lPAL1Q2MdSUGmY,Rogue Wave,Aesop Rock,1/31/20,album,0,NA,223,1
7iUK0YF0sRXqnPhY0cSKnw,Skelethon [Deluxe Version],Aesop Rock,7/10/12,album,0,NA,224,1
1An1m0S3ZdQy9Uuo476D12,The Impossible Kid,Aesop Rock,4/29/16,album,0,NA,225,1
7tsELfxpVG0HE0fMYcEfZC,69 - Single,Agallah,9/8/16,album,0,NA,226,1
4MH2Ek01lWYJlaXOiKarPu,Ag Season - Single,Agallah,3/1/16,album,0,NA,227,1
3bsGAU7XaMiIzDa0OnNUtS,Agalito's Way,Agallah,5/5/15,album,0,NA,228,1
1whqKCZ6UfOa3XTAIPSHJ6,Bo: The Legend of the Water Dragon,Agallah,2/18/16,album,0,NA,229,1
1ghTCMypNDWQYdpMAFkHpW,Brooklyn Emcee Murderes (feat. Sean Price & Ike Eyes) - Single,Agallah,2/11/16,album,0,NA,230,1
4vtJT3jsSSOq6zzKRUe5rJ,Brownsvillain,Agallah,5/3/19,album,0,NA,231,1
7azuLX9OVNBrgNPS8fkNls,"Club Hoppin' (12"")",Agallah,12/21/10,album,0,NA,232,1
1YRAIwNX60SYPP6ztk6qjG,Coke Fixtion 2,Agallah,12/25/19,album,0,NA,233,1
6Z6ahEgnk0d01RrsPsZKio,G.H.U.L ( God's Honor Universal Laws),Agallah,3/1/19,album,0,NA,234,1
0nsQQshMnePP9bM49gF8rL,Hatred (feat. Soul King & Philieano) - Single,Agallah,5/2/16,album,0,NA,235,1
5A64dFCxc0y7bxdqbJGbkl,Hercules - Single,Agallah,9/8/16,album,0,NA,236,1
